gene_id	gene_name	description	locus	ATCC2_FPKM	ATCC3_FPKM	sp1_FPKM	sp2_FPKM	ATCC2_count	ATCC3_count	sp1_count	sp2_count	
DR76_RS10215	-	uncharacterized protein	NZ_CP009072.1:2104977-2105321	131.602376977194	54.2579878046584	427.154545842874	376.630093982207	884	532	2468	2466
DR76_RS10220	-	membrane protein	NZ_CP009072.1:2105358-2105807	609.594109430798	107.434826081187	255.698416569926	221.655850219892	5341	1374	1927	1893
DR76_RS10225	-	DNA-binding protein	NZ_CP009072.1:2106474-2106878	48.8243701341814	30.2339848357627	51.3077872742172	59.3267475893949	385	348	348	456
DR76_RS10230	-	membrane protein	NZ_CP009072.1:2106925-2107449	260.325205118211	170.568694391656	506.923269534047	466.797062828917	2661	2545	4457	4651
DR76_RS10235	-	transcriptional regulator	NZ_CP009072.1:2107459-2107758	419.788001058042	168.658645373606	543.574718632857	441.204041323505	2452	1438	2731	2512
DR76_RS10240	-	hypothetical protein	NZ_CP009072.1:2107941-2108099	58.4672167876525	22.793577790164	282.034177785197	370.166677762187	181	103	751	1117
DR76_RS10245	-	peptidoglycan-binding protein LysM	NZ_CP009072.1:2108183-2108632	49.7628122513781	44.0998930224994	764.176053045364	959.689126334109	436	564	5759	8196
DR76_RS10250	-	transcriptional regulator	NZ_CP009072.1:2108633-2109295	17.0427425409142	13.7984764214571	119.063007255461	126.443905599385	220	260	1322	1591
DR76_RS10255	-	gamma-aminobutyrate transporter	NZ_CP009072.1:2109316-2110716	2.49289511720254	1.53200789130948	24.9757272549065	36.6697152489727	68	61	586	975
DR76_RS10260	-	4-aminobutyrate aminotransferase	NZ_CP009072.1:2110953-2112233	6.3749659186385	7.47120681122644	101.523739096391	132.489893426194	159	272	2178	3221
DR76_RS10265	-	succinate-semialdehyde dehdyrogenase	NZ_CP009072.1:2112247-2113695	6.62831744974647	5.12372178706452	110.110065045056	136.619883207677	187	211	2672	3757
DR76_RS10270	-	hydroxyglutarate oxidase	NZ_CP009072.1:2113718-2114986	3.80450219290281	2.88365791573912	72.1809376903689	101.521565090499	94	104	1534	2445
DR76_RS10275	-	carbon starvation induced protein	NZ_CP009072.1:2115006-2115983	6.8795814916863	3.23797550504251	64.1686561304295	91.0518932403862	131	90	1051	1690
DR76_RS10280	-	single-stranded DNA-binding protein	NZ_CP009072.1:2117243-2117725	781.256465205131	524.585882714731	553.72330228646	508.369969818698	7347	7201	4479	4660
DR76_RS10285	-	hypothetical protein	NZ_CP009072.1:2117857-2118333	320.654323427042	158.669313457	232.211894819602	219.713906344106	2978	2151	1855	1989
DR76_RS10290	-	hypothetical protein	NZ_CP009072.1:2118323-2118613	266.334195787796	85.9701129004585	195.755718816195	192.659219987371	1509	711	954	1064
DR76_RS10295	-	outer membrane biogenesis protein BamE	NZ_CP009072.1:2118675-2119016	1306.09296001915	698.371674241949	621.908755339077	637.845363582994	8697	6788	3562	4140
DR76_RS10300	-	recombinase	NZ_CP009072.1:2119165-2120826	873.842234246813	475.350826840594	110.33357355698	85.1878690181798	28277	22453	3071	2687
DR76_RS10305	-	inorganic polyphosphate/ATP-NAD kinase	NZ_CP009072.1:2120912-2121790	191.886723759799	123.371462139845	186.879046683945	184.750194280367	3284	3082	2751	3082
DR76_RS10310	-	co-chaperone GrpE	NZ_CP009072.1:2121913-2122506	282.224348853892	642.294085161622	412.050437314675	383.921074873071	3264	10843	4099	4328
DR76_RS10315	-	hypothetical protein	NZ_CP009072.1:2122561-2123847	121.358039560503	81.03460099045	52.5202612203952	52.6506073718881	3041	2964	1132	1286
DR76_RS10320	-	cytochrome c assembly protein family inner membrane protein	NZ_CP009072.1:2123868-2124659	110.76266127818	69.794599437941	110.225247855507	111.237723124493	1708	1571	1462	1672
DR76_RS10325	-	signal recognition particle protein	NZ_CP009072.1:2124826-2126187	653.359059173202	433.47081019635	526.97040557478	541.075097103542	17326	16779	12020	13986
DR76_RS10330	-	30S ribosomal protein S16	NZ_CP009072.1:2126324-2126572	2397.65666262037	1802.54476024178	1818.92640579515	1846.95591710246	11624	12756	7585	8728
DR76_RS10335	-	ribosome maturation factor RimM	NZ_CP009072.1:2126591-2127139	1874.52427696053	1343.80068554821	1311.04540465019	1414.51420541331	20037	20967	12054	14738
DR76_RS10340	-	tRNA m(1)G37 methyltransferase%2C SAM-dependent	NZ_CP009072.1:2127170-2127937	1322.00237963182	995.01473859313	941.002285935058	985.77139317298	19768	21718	12103	14368
DR76_RS10345	-	50S ribosomal protein L19	NZ_CP009072.1:2127979-2128326	1405.18678161419	1161.14071668353	1089.22240559794	1118.78725970886	9521	11484	6348	7389
DR76_RS10350	-	membrane protein	NZ_CP009072.1:2128403-2128885	264.246896262651	215.196007183909	369.890686266664	387.823041592875	2485	2954	2992	3555
DR76_RS10355	-	diguanylate cyclase	NZ_CP009072.1:2128901-2130124	115.267784342398	45.1612114010206	154.791652139664	166.383080377352	2747	1571	3173	3865
DR76_RS10360	-	hypothetical protein	NZ_CP009072.1:2130117-2130635	278.27792261382	119.18524760847	320.532953414487	321.225710886868	2812	1758	2786	3164
DR76_RS10365	-	lipoprotein	NZ_CP009072.1:2130782-2131147	39.8535997956263	18.650551745914	147.484367187025	153.899653356341	284	194	904	1069
DR76_RS10370	-	phospho-2-dehydro-3-deoxyheptonate aldolase	NZ_CP009072.1:2131357-2132427	80.7096165706208	66.3640239856049	131.577439045738	147.005059484438	1683	2020	2360	2988
DR76_RS10375	-	chorismate mutase	NZ_CP009072.1:2132438-2133559	53.3748305753236	42.7752332724179	78.1253420459797	88.3828458497966	1166	1364	1468	1882
DR76_RS10380	-	bifunctional chorismate mutase/prephenate dehydratase	NZ_CP009072.1:2133602-2134762	533.292776129251	158.53435137513	330.70259575366	304.077087712192	12055	5231	6430	6700
DR76_RS10385	-	translation inhibitor protein RaiA	NZ_CP009072.1:2135012-2135353	14553.392704417	8430.05004777247	6284.73565611631	6387.38879997679	96908	81938	35996	41458
DR76_RS10390	-	hypothetical protein	NZ_CP009072.1:2135388-2135594	12.4060713544326	5.09942036059835	31.4423532590975	28.7638634108745	50	30	109	113
DR76_RS10395	-	BamABCDE complex OM biogenesis lipoprotein	NZ_CP009072.1:2135623-2136360	716.265689226062	891.094669226649	860.15481897312	923.5303895078	10292	18690	10631	12935
DR76_RS10400	-	ribosomal large subunit pseudouridine synthase D	NZ_CP009072.1:2136495-2137475	184.238778045969	136.583683192683	180.656605767204	199.755269011922	3519	3808	2968	3719
DR76_RS10405	-	membrane protein	NZ_CP009072.1:2137472-2138203	155.274833528755	123.631961053214	167.633025058842	165.27302345511	2213	2572	2055	2296
DR76_RS10410	-	protein disaggregation chaperone	NZ_CP009072.1:2138333-2140906	139.67549137013	455.559961464536	854.915492248346	668.961823112903	7000	33326	36853	32679
DR76_RS10415	-	-	NZ_CP009072.1:2141345-2142900	0.0329941120881284	0	0	0	1	0	0	0
DR76_RS10420	-	-	NZ_CP009072.1:2142974-2143049	0	0	0	0	0	0	0	0
DR76_RS10425	-	-	NZ_CP009072.1:2143234-2146158	0	0	0	0	0	0	0	0
DR76_RS10430	-	-	NZ_CP009072.1:2146242-2146357	0	0.303301952041948	0.514534714029742	0	0	1	1	0
DR76_RS10435	-	UDP-N-acetylenolpyruvoylglucosamine reductase	NZ_CP009072.1:2146494-2147522	170.703131490053	128.913041054782	100.970076359338	105.229524093351	3420	3770	1740	2055
DR76_RS10440	-	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor	NZ_CP009072.1:2147519-2148484	106.974811558659	96.3428512887627	77.8228948176969	79.6918815722394	2012	2645	1259	1461
DR76_RS10445	-	pantothenate kinase	NZ_CP009072.1:2148513-2149469	102.882357204245	90.630809317209	71.6289619217093	84.0201726576951	1917	2465	1148	1526
DR76_RS10450	-	hypothetical protein	NZ_CP009072.1:2149650-2149805	2.30473779711903	1.80444841030483	19.1383021059642	19.2526251837805	7	8	50	57
DR76_RS10455	-	-	NZ_CP009072.1:2149825-2149900	22.3013989466246	12.9633416022385	8.64275760208678	8.31945903642506	33	28	11	12
DR76_RS10460	-	-	NZ_CP009072.1:2149909-2149993	909.990337841479	444.586374700976	373.021968334043	391.15716099845	1506	1074	531	631
DR76_RS10465	-	-	NZ_CP009072.1:2150110-2150184	829.303403417977	342.94697151728	317.665533352211	344.251784801688	1211	731	399	490
DR76_RS10470	-	-	NZ_CP009072.1:2150191-2150266	687.286633885725	287.507405396077	339.413198396846	346.65479058313	1017	621	432	500
DR76_RS10475	-	Elongation factor Tu 2	NZ_CP009072.1:2150381-2151565	830.265890507949	1190.00216241371	240.307817331371	316.905297196271	19156	40077	4769	7127
DR76_RS10480	-	preprotein translocase subunit SecE	NZ_CP009072.1:2151795-2152178	803.179247386367	592.848850227654	1163.28817543114	1108.85555186816	6005	6470	7481	8081
DR76_RS10485	-	transcription termination/antitermination factor NusG	NZ_CP009072.1:2152180-2152725	581.617300747031	536.748819287458	726.382070412524	766.729848360308	6183	8329	6642	7945
DR76_RS10490	-	50S ribosomal protein L11	NZ_CP009072.1:2152884-2153312	1995.76325122647	1394.89437596116	1485.69195191913	1459.151123258	16670	17007	10674	11880
DR76_RS10495	-	50S ribosomal protein L1	NZ_CP009072.1:2153316-2154020	1824.94312518803	1341.16364571108	1243.01812144422	1313.17845280853	25050	26872	14676	17570
DR76_RS10500	-	50S ribosomal protein L10	NZ_CP009072.1:2154312-2154809	2719.84683182154	2277.55688359373	2199.97767821713	2139.40464165991	26372	32235	18348	20220
DR76_RS10505	-	50S ribosomal protein L7/L12	NZ_CP009072.1:2154876-2155241	2716.78323138532	2534.74374956995	2228.58145181989	2129.68952508837	19360	26366	13660	14793
DR76_RS10510	-	DNA-directed RNA polymerase subunit beta	NZ_CP009072.1:2155561-2159589	564.623236251555	860.176977891497	709.410848369917	784.78916518797	44292	98495	47867	60008
DR76_RS10515	-	DNA-directed RNA polymerase subunit beta'	NZ_CP009072.1:2159666-2163889	340.50765293217	697.115905035165	399.05290070308	478.490324452999	28004	83687	28229	38358
DR76_RS10520	-	thiamine biosynthesis protein ThiH	NZ_CP009072.1:2164131-2165264	47.9184906790284	48.4351523368324	54.8673093721232	42.8873912233127	1058	1561	1042	923
DR76_RS10525	-	thiazole synthase	NZ_CP009072.1:2165261-2166031	42.1677157611885	45.8651165263953	64.0486554030285	52.8966131213149	633	1005	827	774
DR76_RS10530	-	sulfur carrier protein ThiS	NZ_CP009072.1:2166033-2166233	17.6312681473129	22.2319949460006	13.6652224286465	11.0101126767957	69	127	46	42
DR76_RS10535	-	molybdopterin biosynthesis protein MoeB	NZ_CP009072.1:2166217-2166972	43.1402675544843	51.3362947589814	66.6621697983081	48.509664443782	635	1103	844	696
DR76_RS10540	-	thiamine-phosphate pyrophosphorylase	NZ_CP009072.1:2166965-2167600	56.2060522547803	59.4179903295329	77.6438888612185	55.9226257790585	696	1074	827	675
DR76_RS10545	-	phosphomethylpyrimidine synthase ThiC	NZ_CP009072.1:2167600-2169495	77.9891314951838	82.3977843108874	112.463191557773	90.5705637140487	2879	4440	3571	3259
DR76_RS10550	-	anti-RNA polymerase sigma 70 factor	NZ_CP009072.1:2169728-2170204	201.889502623375	148.85849818807	196.409917643624	224.35338778653	1875	2018	1569	2031
DR76_RS10555	-	NADH pyrophosphatase	NZ_CP009072.1:2170299-2171072	72.0641719288436	53.3701183965225	112.865739442364	128.393144475813	1086	1174	1463	1886
DR76_RS10560	-	uroporphyrinogen decarboxylase	NZ_CP009072.1:2171112-2172176	193.096872268243	240.785138324729	159.903830024045	161.439048006564	4004	7288	2852	3263
DR76_RS10565	-	endonuclease V%3B deoxyinosine 3'' endonuclease	NZ_CP009072.1:2172186-2172857	117.472249430291	114.040615259408	153.721883451427	158.545131751376	1537	2178	1730	2022
DR76_RS10570	-	hypothetical protein	NZ_CP009072.1:2172900-2173490	246.983113631637	193.731812786428	209.849429512788	209.51804518434	2842	3254	2077	2350
DR76_RS10575	-	transcriptional regulator	NZ_CP009072.1:2173677-2173949	3639.83508818766	9620.7510215757	2205.61167790773	2373.24370207299	19347	74645	10084	12296
DR76_RS10580	-	hypothetical protein	NZ_CP009072.1:2173962-2174657	203.892994115825	75.4781735182079	1023.0762838836	562.497638275541	2763	1493	11925	7430
DR76_RS10585	-	zinc resistance protein	NZ_CP009072.1:2174659-2175078	998.598273076733	8.21008094271221	4928.91016460525	2805.19870587156	8166	98	34669	22360
DR76_RS10590	-	sensor protein ZraS	NZ_CP009072.1:2175316-2176692	45.6166303774405	20.6721400508152	110.57707686108	62.7553963944086	1223	809	2550	1640
DR76_RS10595	-	acetoacetate metabolism regulatory protein AtoC	NZ_CP009072.1:2176689-2178014	37.9201568030395	23.430858771042	85.4695812972056	52.7710564705903	979	883	1898	1328
DR76_RS10600	-	phosphoribosylamine--glycine ligase	NZ_CP009072.1:2178011-2179300	63.2651829956133	127.760931020817	171.219610914839	125.683662105427	1589	4684	3699	3077
DR76_RS10605	-	purine biosynthesis protein purH	NZ_CP009072.1:2179312-2180901	74.8444671571798	117.331204243802	202.493742303386	153.103812224511	2317	5302	5392	4620
DR76_RS10610	-	-	NZ_CP009072.1:2181516-2183074	0	0	0	0	0	0	0	0
DR76_RS10615	-	-	NZ_CP009072.1:2183148-2183223	0	0	0	0	0	0	0	0
DR76_RS10620	-	-	NZ_CP009072.1:2183408-2186332	0	0	0	0	0	0	0	0
DR76_RS10625	-	-	NZ_CP009072.1:2186416-2186531	0	0	0.514534714029742	0	0	0	1	0
DR76_RS10630	-	hypothetical protein	NZ_CP009072.1:2186608-2186991	16.7189744359982	10.1709455211745	32.0328089705217	35.2649715859506	125	111	206	257
DR76_RS10635	-	acetyltransferase	NZ_CP009072.1:2187055-2187498	23.3667770625966	14.740108078822	51.3734863730402	61.4735111685073	202	186	382	518
DR76_RS10640	-	homoserine O-succinyltransferase	NZ_CP009072.1:2187655-2188584	10.3273462200889	8.13441395183222	14.1895193400861	14.3343567353237	187	215	221	253
DR76_RS10645	-	malate synthase	NZ_CP009072.1:2188853-2190454	144.14330837835	47.0245958265342	2238.06770081247	2212.48665271645	4496	2141	60045	67267
DR76_RS10650	-	isocitrate lyase	NZ_CP009072.1:2190484-2191788	86.6243933867137	14.5058267825504	2759.86669080441	2775.77559345312	2201	538	60317	68747
DR76_RS10655	-	bifunctional isocitrate dehydrogenase kinase/phosphatase	NZ_CP009072.1:2192004-2193728	27.0052840713055	8.95460111817527	392.573641976261	406.901085497817	907	439	11341	13321
DR76_RS10660	-	IclR family transcriptional regulator	NZ_CP009072.1:2193745-2194569	306.35866102152	169.191721531741	428.982767262	454.87192371574	4921	3967	5927	7122
DR76_RS10665	-	B12-dependent methionine synthase	NZ_CP009072.1:2194769-2198452	124.735060991693	82.6548181597076	123.718462937388	112.262784060136	8947	8654	7633	7849
DR76_RS10670	-	hypothetical protein	NZ_CP009072.1:2198512-2198832	17.1202395470097	10.194139762476	0	0	107	93	0	0
DR76_RS10675	-	membrane protein	NZ_CP009072.1:2198875-2199324	13.0114133132015	7.27181969723288	0.132635615172111	0	114	93	1	0
DR76_RS10680	-	membrane protein	NZ_CP009072.1:2199495-2201126	26.9077086861619	15.3507879169548	29.3801728594135	34.9662687976508	855	712	803	1083
DR76_RS10685	-	(alpha)-aspartyl dipeptidase	NZ_CP009072.1:2201216-2201905	150.211403222618	790.615925758364	43.0962017849988	43.3750865403106	2018	15504	498	568
DR76_RS10690	-	hypothetical protein	NZ_CP009072.1:2202012-2202167	2.63383291512626	2.25551285180312	6.12436554460579	6.41742090667283	8	10	16	19
DR76_RS10695	-	L-sorbose 1-phosphate reductase	NZ_CP009072.1:2202287-2203516	2.75594523568044	2.51737722850231	4.46624396166441	4.92643771433173	66	88	92	115
DR76_RS10700	-	PTS mannose transporter subunit IID	NZ_CP009072.1:2203568-2204392	2.42794040653255	2.85754055134352	2.60558401667653	3.12954111843466	39	67	36	49
DR76_RS10705	-	PTS mannose transporter subunit IIC	NZ_CP009072.1:2204403-2205200	1.67339251076805	1.27869296767793	1.72103406308852	1.6507689839248	26	29	23	25
DR76_RS10710	-	PTS friuctose transporter subunit IIB	NZ_CP009072.1:2205266-2205760	1.76394030388703	1.2084261221252	0.241278202396422	0.745128837722539	17	17	2	7
DR76_RS10715	-	PTS sorbose transporter subunit IIA	NZ_CP009072.1:2205760-2206167	1.63647944067758	1.03486778861524	0.439016512288429	1.29151168759356	13	12	3	10
DR76_RS10720	-	sorbitol-6-phosphate 2-dehydrogenase	NZ_CP009072.1:2206177-2206983	2.35479233714441	1.56965045077779	1.10985668104055	1.04470410399297	37	36	15	16
DR76_RS10725	-	Cro/Cl family transcriptional regulator	NZ_CP009072.1:2207053-2208000	12.8401780116563	8.90787959669144	7.93634406795268	7.89264841811922	237	240	126	142
DR76_RS10730	-	23S rRNA pseudouridine synthase F	NZ_CP009072.1:2208348-2209220	51.1841896986558	62.8754636008375	60.258824587214	55.4679964105721	870	1560	881	919
DR76_RS10735	-	hypothetical protein	NZ_CP009072.1:2209221-2209493	192.649535793647	153.504076296146	474.849544414254	477.891279093039	1024	1191	2171	2476
DR76_RS10740	-	aspartate kinase	NZ_CP009072.1:2209746-2211095	86.7424663861813	38.1573420596042	151.357905062795	172.086772089746	2280	1464	3422	4409
DR76_RS10745	-	glucose-6-phosphate isomerase	NZ_CP009072.1:2211620-2213269	265.519141242433	415.067804758727	267.43571271277	322.63207090827	8530	19464	7390	10103
DR76_RS10750	-	extracellular polysaccharide production threonine-rich protein	NZ_CP009072.1:2213767-2214009	107.160015761497	44.7428266065664	49.1452696054388	49.0053333187198	507	309	200	226
DR76_RS10755	-	hypothetical protein	NZ_CP009072.1:2214196-2214834	13.824749536107	2.64308915732817	9.43802338093834	8.16344628592441	172	48	101	99
DR76_RS10760	-	hypothetical protein	NZ_CP009072.1:2214831-2215568	7.72494307685933	2.09783450648406	5.50190902937011	4.35529383986962	111	44	68	61
DR76_RS10765	-	membrane protein	NZ_CP009072.1:2215568-2217664	6.61296856222874	3.6578703168882	8.54244703276766	8.51808093586071	270	218	300	339
DR76_RS10770	-	putative periplasmic protein	NZ_CP009072.1:2217711-2217989	5.70671290548265	4.28785706233449	13.6972883272498	13.4089142581185	31	34	64	71
DR76_RS10775	-	hypothetical protein	NZ_CP009072.1:2218049-2218207	1.61513004425632	0.221276895829346	0	0	5	1	0	0
DR76_RS10780	-	phosphate-starvation-inducible protein PsiE	NZ_CP009072.1:2218204-2218614	30.866423623172	14.8963063971824	108.672300561636	95.896048019643	247	174	748	748
DR76_RS10785	-	maltose transporter subunit	NZ_CP009072.1:2218708-2219598	15.3332527905343	19.3503591242375	9.11420546668794	9.87596835600688	266	490	136	167
DR76_RS10790	-	maltose transporter membrane protein	NZ_CP009072.1:2219613-2221157	5.88402629812889	12.8218568502834	5.0629162612421	5.52494996317572	177	563	131	162
DR76_RS10795	-	sugar ABC transporter substrate-binding protein	NZ_CP009072.1:2221311-2222501	7.97791651164469	131.201832140957	8.77375590102611	11.1930745288422	185	4441	175	253
DR76_RS10800	-	sugar ABC transporter	NZ_CP009072.1:2222594-2222689	1.60491935128064	2.19924894931065	1.86582017722582	4.39102193709543	3	6	3	8
DR76_RS10805	-	sugar ABC transporter ATP-binding protein	NZ_CP009072.1:2222866-2223981	3.45163925901055	27.7452866582244	3.04978430637683	4.95756107924438	75	880	57	105
DR76_RS10810	-	maltoporin	NZ_CP009072.1:2224053-2225393	11.2986006414448	111.54067262277	17.0986283816675	18.8605123725492	295	4251	384	480
DR76_RS10815	-	maltose operon protein	NZ_CP009072.1:2225625-2226545	19.6854532278058	73.1610798127966	18.866552182564	21.2253725801787	353	1915	291	371
DR76_RS10820	-	chorismate pyruvate lyase	NZ_CP009072.1:2226724-2227221	176.565250142462	87.4706099878386	437.045898657107	482.477015892444	1712	1238	3645	4560
DR76_RS10825	-	p-hydroxybenzoate octaprenyltransferase	NZ_CP009072.1:2227234-2228106	92.4256549547629	45.0204589793028	273.661147264044	273.416724115887	1571	1117	4001	4530
DR76_RS10830	-	glycerol-3-phosphate acyltransferase	NZ_CP009072.1:2228261-2230684	252.692828303014	200.926461612233	158.615152862034	169.182528676411	11926	13842	6439	7783
DR76_RS10835	-	diacylglycerol kinase	NZ_CP009072.1:2230855-2231223	167.444111982625	147.609901533269	90.1337973651815	75.8244367936966	1203	1548	557	531
DR76_RS10840	-	transcriptional repressor of SOS regulon	NZ_CP009072.1:2231333-2231941	2546.78107717782	1941.82101767851	863.416341400564	787.604814918987	30198	33609	8806	9103
DR76_RS10845	-	DNA-damage-inducible protein	NZ_CP009072.1:2232014-2233339	132.391243502226	72.4684783432345	90.4230150464218	77.3286586325899	3418	2731	2008	1946
DR76_RS10850	-	hypothetical protein	NZ_CP009072.1:2233455-2233664	246.042066584916	147.781598590308	3658.33202605027	3014.45937108452	1006	882	12866	12014
DR76_RS10855	-	transcriptional regulator	NZ_CP009072.1:2233706-2234221	262.676031593208	155.67792371186	187.929568394843	166.243886441832	2639	2283	1624	1628
DR76_RS10860	-	tRNA-dihydrouridine synthase A	NZ_CP009072.1:2234377-2235372	41.9238973295265	26.6368393101096	91.1861328289806	100.463124540498	813	754	1521	1899
DR76_RS10865	-	phage-shock protein	NZ_CP009072.1:2235506-2235748	35.9314291224449	16.0726052680289	42.0192504434142	45.1021445347719	170	111	171	208
DR76_RS10870	-	quinone oxidoreductase	NZ_CP009072.1:2235913-2236896	253.41065315332	306.69819018356	171.428179240742	177.405647236776	4855	8577	2825	3313
DR76_RS10875	-	oxidoreductase	NZ_CP009072.1:2237002-2239050	15.1901156893015	10.8529067064031	0	0	606	632	0	0
DR76_RS10880	-	MFS transporter	NZ_CP009072.1:2239040-2240440	9.53160865162038	7.15776231932403	0	0	260	285	0	0
DR76_RS10885	-	enoyl-CoA hydratase	NZ_CP009072.1:2240531-2241310	8.88935581730363	13.0820126693204	0	0	135	290	0	0
DR76_RS10890	-	CoA-transferase	NZ_CP009072.1:2241303-2242874	4.14937633761904	4.9018683721065	0	0	127	219	0	0
DR76_RS10895	-	regulator	NZ_CP009072.1:2243130-2244164	114.531816680436	80.9449974606486	0	0	2308	2381	0	0
DR76_RS10900	-	DNA helicase	NZ_CP009072.1:2244237-2245652	107.61801295178	82.2002565165576	87.7963453006985	93.4009984000526	2967	3308	2082	2510
DR76_RS10905	-	hypothetical protein	NZ_CP009072.1:2245687-2246427	89.4132948826338	39.4121995764804	0	0	1290	830	0	0
DR76_RS10910	-	alanine racemase	NZ_CP009072.1:2246374-2247453	76.9459086001413	59.5557069842266	21.6178192751873	22.0036043163049	1618	1828	391	451
DR76_RS10915	-	nicotinamide mononucleotide transporter	NZ_CP009072.1:2247476-2248033	21.9065010635472	11.665636130036	0	0	238	185	0	0
DR76_RS10920	-	NAD metabolism ATPase/kinase	NZ_CP009072.1:2248030-2249034	13.1340412569126	7.10724270392929	0	0	257	203	0	0
DR76_RS10925	-	aromatic amino acid aminotransferase	NZ_CP009072.1:2249116-2250309	84.1816258465294	103.141766644107	101.219697635271	115.577213299597	1957	3500	2024	2619
DR76_RS10930	-	2-oxoglutarate dehydrogenase E1	NZ_CP009072.1:2250491-2253235	6.92293365145108	4.47356899268516	0.0217435434708379	0	370	349	1	0
DR76_RS10935	-	dihydrolipoamide succinyltransferase	NZ_CP009072.1:2253268-2254422	3.33509040091409	2.80268926130329	0	0	75	92	0	0
DR76_RS10940	-	dihydrolipoamide dehydrogenase	NZ_CP009072.1:2254434-2255852	4.48819404158858	5.08325931664741	0	0	124	205	0	0
DR76_RS10945	-	malate--CoA ligase subunit beta	NZ_CP009072.1:2255874-2257043	7.50656078219081	9.41302476166076	0	0	171	313	0	0
DR76_RS10950	-	succinyl-CoA synthetase subunit alpha	NZ_CP009072.1:2257056-2257928	10.4721823728681	10.721063030982	0	0	178	266	0	0
DR76_RS10955	-	membrane protein	NZ_CP009072.1:2258140-2259639	0.582100300282719	0.609898605930929	0	0	17	26	0	0
DR76_RS10960	-	lactate dehydrogenase	NZ_CP009072.1:2259651-2260724	6.9341796010897	4.29177196451916	0	0	145	131	0	0
DR76_RS10965	-	Fis family transcriptional regulator	NZ_CP009072.1:2260713-2262071	9.1080940773968	17.6577673773557	0	0	241	682	0	0
DR76_RS10970	-	ATPase	NZ_CP009072.1:2262064-2263884	6.85372502498411	7.69031514711166	0	0	243	398	0	0
DR76_RS10975	-	phosphotransferase	NZ_CP009072.1:2264161-2264874	346.86439269317	669.126920132885	115.408990368508	128.924595403036	4822	13578	1380	1747
DR76_RS10980	-	thiamin phosphate synthase	NZ_CP009072.1:2264985-2265401	425.665469738444	303.005328978285	1262.53573498969	1113.59901195653	3456	3591	8817	8813
DR76_RS10985	-	hypothetical protein	NZ_CP009072.1:2265405-2265761	220.404890588568	173.367861443229	745.809941780282	587.724950792954	1532	1759	4459	3982
DR76_RS10990	-	excinuclease ABC subunit A	NZ_CP009072.1:2265796-2268618	598.734844299937	469.21007324766	650.524624937423	580.017869310012	32909	37645	30755	31075
DR76_RS10995	-	single-stranded DNA-binding protein	NZ_CP009072.1:2268873-2269409	421.884430642434	448.507865066525	433.882268133722	443.609986435605	4411	6845	3902	4521
DR76_RS11000	-	membrane protein	NZ_CP009072.1:2269508-2269789	90.8828019602432	27.5749392707014	249.433637939031	242.5307344636	499	221	1178	1298
DR76_RS11005	-	membrane protein	NZ_CP009072.1:2270218-2271771	22.8710311424792	10.5512984969019	14.4476129186631	14.5461241996801	692	466	376	429
DR76_RS11010	-	regulatory protein SoxS	NZ_CP009072.1:2271807-2272130	158.679099709246	228.49231967251	102.283760856684	112.050825755637	1001	2104	555	689
DR76_RS11015	-	transcriptional regulator	NZ_CP009072.1:2272216-2272680	26.3983272566968	21.5656451814472	20.6743547598921	20.9633606015085	239	285	161	185
DR76_RS11020	-	permase	NZ_CP009072.1:2273228-2274577	24.2726774288245	42.0408581983413	75.1039735451652	57.4142921239418	638	1613	1698	1471
DR76_RS11025	-	sodium:proton antiporter	NZ_CP009072.1:2274728-2276377	208.244200022983	131.553300347898	232.730582032338	202.399495833188	6690	6169	6431	6338
DR76_RS11030	-	transcriptional regulator	NZ_CP009072.1:2276413-2277297	38.4189246702736	21.628510565381	0	0	662	544	0	0
DR76_RS11035	-	LrgA	NZ_CP009072.1:2277401-2277811	21.369041642733	13.6977130854029	0	0	171	160	0	0
DR76_RS11040	-	LrgB	NZ_CP009072.1:2277804-2278493	14.8871240528682	12.9525535772351	0	0	200	254	0	0
DR76_RS11045	-	actetate permease	NZ_CP009072.1:2278532-2280181	13.6339387469297	10.2359454392814	18.1306048294926	22.8968964774933	438	480	501	717
DR76_RS11050	-	membrane protein	NZ_CP009072.1:2280178-2280492	16.4681027909341	9.1595114029334	26.5384840990204	37.9714137388489	101	82	140	227
DR76_RS11055	-	acetyl-coenzyme A synthetase	NZ_CP009072.1:2280886-2282844	21.1577627487302	9.77091978068512	62.5767951163276	78.9701119404077	807	544	2053	2936
DR76_RS11060	-	cytochrome C nitrite reductase subunit c552	NZ_CP009072.1:2283236-2284672	396.838971963969	569.490521192271	241.838307986571	262.907800387547	11103	23258	5820	7170
DR76_RS11065	-	nitrite reductase%2C formate-dependent%2C penta-heme cytochrome c	NZ_CP009072.1:2284717-2285283	211.874079655875	288.563119746847	95.9387346522704	101.201217144886	2339	4650	911	1089
DR76_RS11070	-	formate-dependent nitrite reductase subunit NrfC	NZ_CP009072.1:2285280-2285951	111.74006280372	157.185424763929	59.0896611987466	54.5733724992547	1462	3002	665	696
DR76_RS11075	-	formate-dependent nitrite reductase subunit NrfD	NZ_CP009072.1:2285948-2286904	163.957027280113	231.632506440883	84.4198841974177	97.7299020025685	3055	6300	1353	1775
