Locus_tag,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,norm_exp
b2218,2317027,2319876,2318451,rcsC,,1,22.1712597623841
b2219,2320043,2321869,2320956,atoS,,0,8.16820984460828
b2220,2321866,2323251,2322558,atoC,,0,7.43848001433351
b2221,2323447,2324109,2323778,atoD,,0,0.0479642290454056
b2222,2324109,2324759,2324434,atoA,,0,0.0236841366068789
b2223,2324756,2326078,2325417,atoE,,0,0.572852691024317
b2224,2326109,2327293,2326701,atoB,,0,1.60013739003856
b2225,2327367,2328143,2327755,yfaP,,1,1.05096883562112
b2226,2328148,2329797,2328972,yfaQ,,1,0.585439704117316
b2229,2334336,2334959,2334647,yfaT,,1,0
b2230,2334956,2336644,2335800,yfaA,,1,0.596536827631195
b2231,2336793,2339420,2338106,gyrA,,1,192.415478522872
b2232,2339567,2340289,2339928,ubiG,,0,227.185441349639
b2233,2340417,2344169,2342293,yfaL,,1,5.44140093281216
b2234,2344865,2347150,2346007,nrdA,,0,116.965434529833
b2235,2347384,2348514,2347949,nrdB,,0,93.0069783750117
b2236,2348514,2348768,2348641,yfaE,,0,4.09807792882121
b2237,2348822,2349472,2349147,inaA,,1,31.3780934240738
b2239,2349935,2351011,2350473,glpQ,,1,10.6902946241478
b2240,2351016,2352374,2351695,glpT,,1,1.78069866589589
b2241,2352647,2354275,2353461,glpA,,0,0.596536827631195
b2242,2354265,2355524,2354894,glpB,,0,1.07139337686754
b2243,2355521,2356711,2356116,glpC,,0,1.60013739003856
b2244,2356904,2357803,2357353,yfaD,,0,17.8868947468054
b2245,2358042,2358845,2358443,rhmA,,1,4.25124361569823
b2246,2358863,2360152,2359507,rhmT,,1,0.831852536506881
b2247,2360209,2361414,2360811,rhmD,,1,0.107919515352163
b2248,2361429,2362211,2361820,rhmR,,1,1.5968777946781
b2249,2362431,2363633,2363032,yfaY,,1,24.2196514924995
b2250,2363733,2364275,2364004,yfaZ,,1,6.85172197278368
b2251,2364554,2364979,2364766,nudI,,0,10.6295989288247
b2252,2365018,2365620,2365319,ais,,1,0.347217201189166
b2253,2365928,2367067,2366497,arnB,,0,73.1133864854883
b2254,2367071,2368039,2367555,arnC,,0,66.282089053951
b2255,2368039,2370021,2369030,arnA,,0,26.4301046349255
b2256,2370018,2370908,2370463,arnD,,0,3.77312747110143
b2257,2370908,2372560,2371734,arnT,,0,2.29141076409727
b2258,2372892,2373278,2373085,arnF,,0,3.67839092467391
b2259,2373272,2373538,2373405,pmrD,,1,43.6152066782764
b2260,2373648,2375003,2374325,menE,,1,3.29679919399957
b2261,2375000,2375962,2375481,menC,,1,24.3617563121407
b2262,2375962,2376819,2376390,menB,,1,18.0094419942839
b2263,2376834,2377592,2377213,menH,,1,14.0302366055101
b2264,2377589,2379259,2378424,menD,,1,27.7800832881667
b2265,2379348,2380643,2379995,menF,,1,67.4514785726065
b2266,2380722,2381027,2380874,elaB,,1,275.981442056775
b2267,2381082,2381543,2381312,elaA,,1,19.1452691291458
b2268,2381608,2382525,2382066,rbn,,0,8.43385490118055
b2269,2382713,2383924,2383318,elaD,,0,7.05212221849146
b2270,2383995,2385722,2384858,yfbK,,1,0.667589237451832
b2271,2385860,2386831,2386345,yfbL,,0,0.0359731717840542
b2272,2386934,2387437,2387185,yfbM,,0,2.12591978576494
b2273,2387710,2388426,2388068,yfbN,,1,0
b2274,2388635,2389057,2388846,yfbO,,0,0.53747547507191
b2275,2389116,2389964,2389540,yfbP,,0,2.14990190028764
b2276,2390048,2391505,2390776,nuoN,,1,14.2840077389759
b2277,2391512,2393041,2392276,nuoM,,1,170.01741053026
b2278,2393205,2395046,2394125,nuoL,,1,23.7328583039935
b2279,2395043,2395345,2395194,nuoK,,1,52.0709215922907
b2280,2395342,2395896,2395619,nuoJ,,1,48.4285038394009
b2281,2395908,2396450,2396179,nuoI,,1,57.9462577478864
b2282,2396465,2397442,2396953,nuoH,,1,21.2848957486258
b2283,2397439,2400165,2398802,nuoG,,1,151.712707726473
b2284,2400218,2401555,2400886,nuoF,,1,39.2815518076059
b2285,2401552,2402052,2401802,nuoE,,1,106.001314165632
b2286,2402055,2403845,2402950,nuoC,,1,352.628270668785
b2287,2403951,2404613,2404282,nuoB,,1,151.16176857221
b2288,2404629,2405072,2404850,nuoA,,1,266.564492517089
b2289,2405703,2406641,2406172,lrhA,,1,20.7598176560504
b2290,2407561,2408778,2408169,alaA,,0,56.9566075280838
b2291,2408862,2409461,2409161,yfbR,,0,78.3811156546027
b2292,2409520,2411352,2410436,yfbS,,1,4.41259915948716
b2293,2411439,2412089,2411764,yfbT,,1,69.5297321072419
b2294,2412100,2412594,2412347,yfbU,,1,350.534079851427
b2295,2412677,2413132,2412904,yfbV,,1,66.8386437681731
b2296,2413470,2414672,2414071,ackA,,0,138.828035507902
b2297,2414747,2416891,2415819,pta,,0,62.6977594234817
b2298,2417081,2418601,2417841,yfcC,,0,3.36449565106315
b2299,2418634,2419176,2418905,yfcD,,1,29.9990145522911
b2300,2419234,2419788,2419511,yfcE,,1,145.057681430237
b2301,2419841,2420485,2420163,yfcF,,1,17.9024433773431
b2302,2420621,2421268,2420944,yfcG,,0,39.8095282456496
b2303,2421325,2421687,2421506,folX,,0,203.811809600107
b2304,2421708,2422601,2422154,yfcH,,0,152.696849283758
b2305,2422649,2423539,2423094,yfcI,,1,6.7755774623944
b2306,2423736,2424509,2424122,hisP,,1,8.98332143351381
b2307,2424517,2425233,2424875,hisM,,1,31.2167378802849
b2308,2425230,2425916,2425573,hisQ,,1,22.1111946305363
b2309,2426006,2426788,2426397,hisJ,,1,133.63883108013
b2310,2427009,2427791,2427400,argT,,1,96.34746933055
b2311,2428057,2428626,2428341,ubiX,,1,5.90842949799108
b2312,2428721,2430238,2429479,purF,,1,37.9769829020015
b2313,2430275,2430763,2430519,cvpA,,1,4.32229602551886
b2314,2431022,2431684,2431353,dedD,,1,19.2411975872366
b2315,2431674,2432942,2432308,folC,,1,26.3818972513564
b2316,2433012,2433926,2433469,accD,,1,24.4433559100856
b2317,2434082,2434741,2434411,dedA,,1,11.8448668311148
b2318,2434824,2435636,2435230,truA,,1,14.098517127861
b2319,2435636,2436649,2436142,usg,,1,17.3750538235845
b2320,2436715,2437851,2437283,pdxB,,1,39.4224386449847
b2321,2437950,2438945,2438447,flk,,0,68.3798015937083
b2322,2438942,2440120,2439531,yfcJ,,1,1.18864024280317
b2323,2440385,2441605,2440995,fabB,,1,217.156966185636
b2324,2441764,2443770,2442767,mnmC,,0,21.1155789177003
b2325,2443891,2444169,2444030,yfcL,,1,34.753917919065
b2326,2444203,2444751,2444477,epmC,,1,35.2785084031281
b2327,2444751,2445560,2445155,yfcA,,1,29.0934998957624
b2328,2445560,2446384,2445972,mepA,,1,12.9353845735099
b2329,2446388,2447473,2446930,aroC,,1,75.1872066076644
b2330,2447508,2448440,2447974,prmB,,1,757.856206843654
b2331,2448606,2449157,2448881,smrB,,0,38.4943862317346
b2332,2449228,2450049,2449638,yfcO,,1,62.4009247990444
b2333,2450051,2450590,2450320,yfcP,,1,1.23478970683891
b2334,2450587,2451075,2450831,yfcQ,,1,0.669377104946776
b2335,2451072,2451584,2451328,yfcR,,1,2.59930453998669
b2336,2451584,2452336,2451960,yfcS,,1,2.17388401481034
b2339,2455083,2455646,2455364,yfcV,,1,0.549168554417438
b2340,2456327,2456812,2456569,sixA,,1,109.922171780498
b2341,2457015,2459159,2458087,fadJ,,1,12.2474971534318
b2342,2459159,2460469,2459814,fadI,,1,21.0806503361616
b2343,2460650,2460934,2460792,yfcZ,,1,11.5843413284392
b2344,2461306,2462646,2461976,fadL,,0,10.8694200740517
b2345,2463012,2464070,2463541,yfdF,,0,0.572852691024317
b2346,2464252,2465007,2464629,mlaA,,1,21.0398012536688
b2347,2465301,2466233,2465767,yfdC,,0,32.6004584455011
b2349,2466545,2467702,2467123,intS,,0,3.34688552473388
b2350,2467855,2468217,2468036,gtrA,,0,32.1744600590576
b2351,2468214,2469134,2468674,gtrB,,0,41.0597309327917
b2352,2469131,2470462,2469796,gtrS,,0,17.6962478368516
b2354,2471077,2471517,2471297,yfdK,,1,5.88245130214825
b2357,2472387,2472881,2472634,yfdN,,1,0.479642290454056
b2359,2473604,2473966,2473785,yfdP,,0,0.525484417810559
b2360,2474032,2474856,2474444,yfdQ,,0,0.54590895905698
b2361,2474984,2475520,2475252,yfdR,,0,0
b2362,2475511,2475873,2475692,yfdS,,0,0.0236841366068789
b2363,2475873,2476178,2476025,yfdT,,0,1.57645325343168
b2364,2476694,2477629,2477161,dsdC,,1,1.5968777946781
b2365,2477847,2479184,2478515,dsdX,,0,4.84778044332942
b2366,2479202,2480530,2479866,dsdA,,0,14.2600256244532
b2367,2480638,2482176,2481407,emrY,,1,1.76592634628671
b2368,2482176,2483339,2482757,emrK,,1,1.64839959699978
b2369,2483755,2484369,2484062,evgA,,0,252.232520549068
b2370,2484374,2487967,2486170,evgS,,0,41.5652253987198
b2371,2488023,2489168,2488595,yfdE,,1,0.693359219469478
b2372,2489242,2490186,2489714,yfdV,,1,0.142104819641273
b2373,2490256,2491950,2491103,oxc,,1,2.71135948988225
b2374,2492004,2493254,2492629,frc,,1,1.60013739003856
b2375,2493767,2494402,2494084,yfdX,,1,2.12236221248866
b2376,2494698,2494973,2494835,ypdI,,0,6.3058130137267
b2377,2495050,2495292,2495171,yfdY,,1,19.9684078768012
b2378,2495645,2496565,2496105,lpxP,,0,245.950689649864
b2379,2497057,2498295,2497676,alaC,,1,46.6263425996924
b2380,2498671,2500368,2499519,ypdA,,0,28.0686352763528
b2381,2500383,2501117,2500750,ypdB,,0,42.0747265966288
b2382,2501130,2501987,2501558,ypdC,,0,16.4534132820987
b2383,2501990,2504485,2503237,fryA,,1,0.686839961599488
b2384,2504510,2505547,2505028,ypdE,,1,0.0236841366068789
b2385,2505547,2506632,2506089,ypdF,,1,0
b2386,2506647,2507894,2507270,fryC,,1,0.549466532333262
b2387,2507916,2508242,2508079,fryB,,1,0
b2388,2508461,2509426,2508943,glk,,1,18.4156387599764
b2389,2509630,2510886,2510258,yfeO,,0,12.0580240605767
b2390,2511001,2511327,2511164,ypeC,,0,15.0607808998848
b2392,2511468,2512706,2512087,mntH,,1,224.06951921676
b2393,2513042,2514244,2513643,nupC,,0,63.7987838535558
b2394,2514331,2515443,2514887,insL1,,0,13.3517847490366
b2395,2515643,2517832,2516737,yfeA,,1,5.03572787899135
b2398,2518467,2518811,2518639,yfeC,,0,99.865723520613
b2399,2518813,2519205,2519009,yfeD,,0,9.47914406183648
b2400,2519257,2520672,2519964,gltX,,1,81.6158737168848
b2405,2521593,2522477,2522035,xapR,,1,10.2543735032171
b2406,2522729,2523985,2523357,xapB,,1,1.38254674811742
b2407,2524045,2524878,2524461,xapA,,1,0.102122706232108
b2408,2525127,2525891,2525509,yfeN,,0,1.11092412192787
b2409,2525930,2526856,2526393,yfeR,,1,10.004628479647
b2410,2526946,2527944,2527445,yfeH,,0,17.3883540609622
b2411,2528161,2530176,2529168,ligA,,1,10.9123186785281
b2412,2530247,2531233,2530740,zipA,,1,94.8989626946957
b2413,2531463,2532224,2531843,cysZ,,0,107.904171510085
b2414,2532409,2533380,2532894,cysK,,0,391.600177089285
b2415,2533764,2534021,2533892,ptsH,,0,445.730696875967
b2416,2534066,2535793,2534929,ptsI,,0,729.579927658859
b2417,2535834,2536343,2536088,crr,,0,594.481433559855
b2418,2536386,2537237,2536811,pdxK,,1,142.800158534533
b2419,2537342,2537716,2537529,yfeK,,0,13.7607705686706
b2420,2537749,2538483,2538116,yfeS,,0,17.7007335289119
b2421,2538672,2539583,2539127,cysM,,1,57.6250187425401
b2422,2539717,2540814,2540265,cysA,,1,45.6593111649008
b2423,2540804,2541679,2541241,cysW,,1,22.0167565668034
b2424,2541679,2542512,2542095,cysU,,1,6.36226564952772
b2425,2542512,2543528,2543020,cysP,,1,18.6360199719744
b2426,2543832,2544623,2544227,ucpA,,1,11.9345020686231
b2427,2544752,2545609,2545180,murR,,1,2.25885980257194
b2428,2545773,2546669,2546221,murQ,,0,5.01356939957757
b2429,2546673,2548097,2547385,murP,,0,1.1326670006068
b2430,2548102,2549406,2548754,yfeW,,0,1.69636382604519
b2431,2549646,2550545,2550095,yfeX,,1,147.742819569753
b2432,2550641,2551216,2550928,yfeY,,1,144.023579562586
b2433,2551277,2551726,2551501,yfeZ,,1,30.5802189392445
b2434,2551713,2552138,2551925,ypeA,,1,28.2343879763229
b2435,2552352,2553221,2552786,amiA,,0,21.0453549082652
b2436,2553225,2554124,2553674,hemF,,0,12.3720851870928
b2437,2554130,2555182,2554656,eutR,,1,31.9247699582581
b2438,2555228,2555728,2555478,eutK,,1,2.73534160440496
b2439,2555741,2556400,2556070,eutL,,1,6.92603397796478
b2440,2556410,2557297,2556853,eutC,,1,17.9504076063885
b2441,2557318,2558679,2557998,eutB,,1,41.2036236199279
b2442,2558858,2560066,2559462,intZ,,0,49.9117024599495
b2443,2560257,2560898,2560577,yffL,,0,38.0595480360709
b2444,2561368,2561613,2561490,yffM,,0,2.10193767124223
b2445,2561625,2561993,2561809,yffN,,0,2.70912025403848
b2446,2562111,2562527,2562319,yffO,,0,11.5606571918323
b2447,2562524,2563117,2562820,yffP,,0,42.6867850901338
b2448,2563592,2563969,2563780,yffQ,,0,17.3409857877484
b2449,2563980,2564372,2564176,yffR,,0,35.2483050758003
b2450,2564523,2565332,2564927,yffS,,0,23.6827719732592
b2451,2565481,2566884,2566182,eutA,,1,0.449339907421274
b2452,2566881,2568107,2567494,eutH,,1,3.13803562021333
b2453,2568324,2569511,2568917,eutG,,1,0.0359731717840542
b2454,2569501,2570337,2569919,eutJ,,1,0
b2455,2570348,2571751,2571049,eutE,,1,0.0473682732137578
b2456,2571763,2572050,2571906,eutN,,1,0
b2457,2572157,2572450,2572303,eutM,,1,0.525484417810559
b2458,2572489,2573505,2572997,eutD,,1,0.525484417810559
b2459,2573502,2574305,2573903,eutT,,1,0
b2460,2574302,2575003,2574652,eutQ,,1,1.58844431069303
b2461,2574978,2575457,2575217,eutP,,1,2.66827117154564
b2462,2575470,2575805,2575637,eutS,,1,0
b2463,2576098,2578377,2577237,maeB,,1,48.5244322974917
b2464,2578666,2579616,2579141,talA,,0,295.225673757898
b2465,2579636,2581639,2580637,tktB,,0,257.536812061963
b2466,2581734,2582777,2582255,ypfG,,1,7.39189385406541
b2467,2582903,2583478,2583190,nudK,,1,25.9454547302672
b2468,2583546,2585525,2584535,aegA,,1,4.45993174835065
b2469,2585731,2587431,2586581,narQ,,0,7.95421261072649
b2470,2587595,2590708,2589151,acrD,,0,3.64309549677747
b2471,2591247,2591603,2591425,yffB,,0,19.9803989340626
b2472,2591607,2592734,2592170,dapE,,0,101.490438981006
b2473,2593072,2593770,2593421,ypfH,,1,34.5402009900496
b2474,2593844,2595859,2594851,tmcA,,1,33.6931883247779
b2475,2595874,2596737,2596305,ypfJ,,1,64.2275196559226
b2476,2596905,2597618,2597261,purC,,1,53.1923468819008
b2477,2597831,2598865,2598348,bamC,,1,42.8901184904006
b2478,2598882,2599760,2599321,dapA,,1,459.635234985958
b2479,2599906,2600478,2600192,gcvR,,0,490.604964566686
b2480,2600478,2600948,2600713,bcp,,0,546.426223427218
b2481,2601201,2601818,2601509,hyfA,,0,2.44617568131569
b2482,2601818,2603836,2602827,hyfB,,0,3.79832868201907
b2483,2603847,2604794,2604320,hyfC,,0,0.0239821145227028
b2484,2604811,2606250,2605530,hyfD,,0,0.0236841366068789
b2485,2606262,2606912,2606587,hyfE,,0,0.525484417810559
b2486,2606917,2608497,2607707,hyfF,,0,0.549168554417438
b2487,2608487,2610154,2609320,hyfG,,0,4.77672803350879
b2488,2610164,2610709,2610436,hyfH,,0,6.85172197278368
b2489,2610706,2611464,2611085,hyfI,,0,1.62382152664543
b2490,2611457,2611870,2611663,hyfJ,,0,1.57645325343168
b2491,2611900,2613912,2612906,hyfR,,0,1.69900050091021
b2492,2613934,2614782,2614358,focB,,0,1.61730233592452
b2493,2614820,2615881,2615350,yfgO,,1,11.0471638312831
b2494,2616094,2617557,2616825,bepA,,0,128.544990605719
b2495,2617578,2617937,2617757,yfgD,,0,33.1259428633116
b2496,2618075,2618776,2618425,hda,,1,13.8315448476423
b2497,2618871,2620160,2619515,uraA,,1,8.75973554892594
b2498,2620246,2620872,2620559,upp,,1,209.933801742616
b2499,2621197,2622234,2621715,purM,,0,46.9120058722759
b2500,2622234,2622872,2622553,purN,,0,19.4330545034182
b2501,2623044,2625110,2624077,ppk,,0,198.087887603436
b2502,2625115,2626656,2625885,ppx,,0,122.264369796007
b2503,2626695,2628938,2627816,yfgF,,1,3.52887348534305
b2504,2629290,2629481,2629385,yfgG,,0,342.615840412484
b2505,2629792,2630310,2630051,yfgH,,0,3.15290650686335
b2506,2630326,2630865,2630595,yfgI,,0,2.62742208905279
b2507,2630958,2632535,2631746,guaA,,1,469.038468805715
b2508,2632604,2634070,2633337,guaB,,1,94.8860361696824
b2509,2634232,2635602,2634917,xseA,,0,96.8450020521997
b2510,2635599,2635814,2635706,yfgJ,,1,16.213872441738
b2511,2635884,2637356,2636620,der,,1,63.9818114649353
b2512,2637474,2638652,2638063,bamB,,1,59.6916609858859
b2513,2638663,2639283,2638973,yfgM,,1,72.099041600875
b2514,2639301,2640575,2639938,hisS,,1,59.3980965749212
b2515,2640686,2641804,2641245,ispG,,1,31.4536160745597
b2516,2641831,2642844,2642337,rodZ,,1,320.465586776594
b2517,2643129,2644283,2643706,rlmN,,1,36.9082804165435
b2518,2644433,2644864,2644648,ndk,,1,85.6595137577175
b2519,2645013,2647325,2646169,pbpC,,1,5.88800495674465
b2520,2647326,2652287,2649806,yfhM,,1,48.2430132282859
b2521,2652494,2653339,2652916,sseA,,0,36.2005916443107
b2522,2654157,2654933,2654545,sseB,,1,28.0400486697738
b2523,2655075,2656358,2655716,pepB,,1,18.1171183551125
b2524,2656536,2656736,2656636,iscX,,1,38.4562909582616
b2525,2656748,2657083,2656915,fdx,,1,42.6663605488874
b2526,2657085,2658935,2658010,hscA,,1,25.2380693665953
b2527,2658952,2659467,2659209,hscB,,1,28.1822520564559
b2528,2659563,2659886,2659724,iscA,,1,56.3587343356047
b2529,2659903,2660289,2660096,iscU,,1,398.459293520045
b2530,2660317,2661531,2660924,iscS,,1,120.387888070304
b2531,2661643,2662131,2661887,iscR,,1,206.015092992657
b2532,2662583,2663323,2662953,trmJ,,1,39.9190821037656
b2533,2663442,2664245,2663843,suhB,,0,15.2449986032762
b2534,2664390,2665244,2664817,yfhR,,0,1.2809210252757
b2535,2665435,2666715,2666075,csiE,,0,51.3600548113062
b2536,2666707,2667846,2667276,hcaT,,1,2.2098571865944
b2537,2668006,2668896,2668451,hcaR,,1,14.3514756108565
b2538,2669032,2670393,2669712,hcaE,,0,8.99319038908625
b2539,2670390,2670908,2670649,hcaF,,0,7.9026908084048
b2540,2670908,2671228,2671068,hcaC,,0,1.05096883562112
b2541,2671225,2672037,2671631,hcaB,,0,3.82228361181013
b2542,2672047,2673249,2672648,hcaD,,0,4.36966429873262
b2543,2673346,2673768,2673557,yphA,,0,80.4195404662619
b2544,2673816,2674688,2674252,yphB,,1,2.18587507207169
b2545,2674700,2675761,2675230,yphC,,1,2.31777670194656
b2546,2675827,2676825,2676326,yphD,,1,1.19307365526239
b2547,2676850,2678361,2677605,yphE,,1,0.586758041549823
b2548,2678384,2679367,2678875,yphF,,1,0.040849082492843
b2549,2679464,2682745,2681104,yphG,,1,0.0947365464275156
b2550,2682863,2684056,2683459,yphH,,0,8.4690243087082
b2551,2684254,2685507,2684880,glyA,,1,477.736388199619
b2552,2685835,2687025,2686430,hmp,,0,15.275950198363
b2553,2687070,2687408,2687239,glnB,,1,34.07116920804
b2554,2687469,2688803,2688136,glrR,,1,29.4652226708642
b2555,2688793,2689506,2689149,yfhG,,1,44.1308221405145
b2556,2689671,2691098,2690384,glrK,,1,6.65355367430589
b2557,2691656,2695543,2693599,purL,,1,59.0617079756586
b2558,2695801,2697357,2696579,mltF,,0,3.00061748608478
b2559,2697354,2697857,2697605,tadA,,1,9.01717250360896
b2560,2697915,2698550,2698232,pgpC,,1,46.8089622676326
b2561,2698759,2699607,2699183,yfhH,,0,3.80093817215244
b2562,2699663,2699923,2699793,yfhL,,0,2.74996933653132
b2563,2700618,2700998,2700808,acpS,,1,6.32949715033358
b2564,2700998,2701729,2701363,pdxJ,,1,189.198372526324
b2565,2701741,2702469,2702105,recO,,1,238.376019180679
b2566,2702481,2703386,2702933,era,,1,33.0019149507192
b2567,2703383,2704063,2703723,rnc,,1,75.5705862058337
b2568,2704335,2705309,2704822,lepB,,1,46.9221922830575
b2569,2705325,2707124,2706224,lepA,,1,44.3389143173353
b2570,2707322,2707801,2707561,rseC,,1,40.8100408319922
b2571,2707798,2708754,2708276,rseB,,1,218.355809618205
b2572,2708754,2709404,2709079,rseA,,1,455.580119355104
b2573,2709437,2710012,2709724,rpoE,,1,127.759540806301
b2574,2710420,2712042,2711231,nadB,,0,13.7945990498767
b2575,2712027,2712764,2712395,trmN,,1,12.3379538121312
b2576,2712896,2714230,2713563,srmB,,0,56.8263855687974
b2577,2714439,2715320,2714879,yfiE,,1,2.37773198825332
b2578,2715423,2716010,2715716,eamB,,0,6.08669671461247
b2579,2716066,2716449,2716257,grcA,,1,2297.58127099773
b2580,2716754,2717443,2717098,ung,,0,36.3057931021423
b2581,2717491,2718528,2718009,yfiF,,1,47.6909907121736
b2582,2718735,2719154,2718944,trxC,,0,122.078173888298
b2583,2719223,2719921,2719572,yfiP,,0,73.5099853088604
b2584,2719953,2722613,2721283,pka,,0,35.3559814366288
b2585,2722727,2724082,2723404,pssA,,0,152.630302310289
b2586,2724128,2724451,2724289,yfiM,,0,1.67238171152249
b2587,2724448,2725746,2725097,kgtP,,1,646.382919412023
b2592,2731600,2734173,2732886,clpB,,1,960.501632236636
b2593,2734303,2735034,2734668,yfiH,,1,21.5428876299149
b2594,2735031,2736011,2735521,rluD,,1,56.7781118962043
b2595,2736146,2736883,2736514,bamD,,0,182.955829217657
b2597,2737154,2737495,2737324,raiA,,0,2019.14797459424
b2598,2737599,2737646,2737622,pheL,,0,35.2913933941369
b2599,2737745,2738905,2738325,pheA,,0,1166.56415803505
b2600,2738948,2740069,2739508,tyrA,,1,57.8382145407002
b2601,2740080,2741150,2740615,aroF,,1,258.260192220755
b2602,2741360,2741725,2741542,yfiL,,0,112.978782982912
b2603,2741875,2742393,2742134,yfiR,,0,80.0364775676397
b2604,2742383,2743609,2742996,yfiN,,0,73.8858000362545
b2605,2743625,2744107,2743866,yfiB,,0,93.7404717827437
b2606,2744183,2744530,2744356,rplS,,1,3.73834621098067
b2607,2744572,2745339,2744955,trmD,,1,111.521117258873
b2608,2745370,2745918,2745644,rimM,,1,65.3039604956455
b2609,2745937,2746185,2746061,rpsP,,1,215.202903111342
b2610,2746434,2747795,2747114,ffh,,1,78.1124402666612
b2611,2747962,2748753,2748357,ypjD,,0,53.4804435234768
b2614,2750115,2750708,2750411,grpE,,1,377.98908536204
b2615,2750831,2751709,2751270,nadK,,0,111.710590351728
b2616,2751795,2753456,2752625,recN,,0,24.0072720721878
b2617,2753605,2753946,2753775,bamE,,0,51.6608692754061
b2618,2754008,2754298,2754153,ratB,,1,2.18363583622792
b2619,2754288,2754764,2754526,ratA,,1,2.24490945996719
b2620,2754896,2755378,2755137,smpB,,0,399.470280242257
b2622,2756159,2757400,2756779,intA,,0,26.7908384834201
b2623,2757644,2758600,2758122,yfjH,,1,480.309249028624
b2624,2758644,2758856,2758750,alpA,,0,1.71855807307295
b2625,2758985,2760394,2759689,yfjI,,0,4.0261315852531
b2626,2760547,2761173,2760860,yfjJ,,0,0.0204245412464215
b2627,2761351,2763540,2762445,yfjK,,1,21.6632818132673
b2628,2763537,2765153,2764345,yfjL,,1,50.3947024241407
b2629,2765513,2765776,2765644,yfjM,,1,1.67118979985919
b2630,2765918,2766991,2766454,rnlA,,0,67.1865196574717
b2631,2766984,2767355,2767169,rnlB,,0,122.593753094258
b2632,2767710,2768573,2768141,yfjP,,0,2.11605083019249
b2633,2768665,2769486,2769075,yfjQ,,0,2.87148743765763
b2634,2769703,2770404,2770053,yfjR,,0,0.0236841366068789
b2635,2770445,2770681,2770563,ypjK,,0,0.549168554417438
b2636,2770681,2771124,2770902,yfjS,,0,2.12562180784911
b2637,2771148,2771615,2771381,yfjT,,0,1.61242642521573
b2642,2773318,2775021,2774169,yfjW,,0,2.42569621729872
b2643,2775919,2776377,2776148,yfjX,,0,0.0479642290454056
b2644,2776386,2776868,2776627,yfjY,,0,1.67238171152249
b2645,2777115,2777432,2777273,yfjZ,,0,0.54590895905698
b2646,2777453,2777782,2777617,ypjF,,0,0.525484417810559
b2647,2778146,2782726,2780436,ypjA,,1,10.4539683870683
b2659,2788985,2789962,2789473,csiD,,0,92.5089416712652
b2660,2789982,2791250,2790616,lhgO,,0,99.3982531311813
b2661,2791273,2792721,2791997,gabD,,0,31.1669769807943
b2662,2792735,2794015,2793375,gabT,,0,30.2065461193791
b2663,2794253,2795653,2794953,gabP,,0,20.8466631503974
b2664,2795674,2796336,2796005,csiR,,0,15.0732954165362
b2665,2796337,2796786,2796561,ygaU,,1,277.517046227714
b2666,2796870,2797028,2796949,yqaE,,1,34.7056557121038
b2667,2797211,2797510,2797360,ygaV,,0,8.95691923938638
b2668,2797520,2798044,2797782,ygaP,,0,8.02523805588333
b2669,2798091,2798495,2798293,stpA,,1,14.3926688072001
b2670,2799164,2799613,2799388,alaE,,0,6.89125271784402
b2671,2799650,2799994,2799822,ygaC,,1,13.8046996827158
b2672,2800146,2800475,2800310,ygaM,,0,1354.33913365406
b2673,2800723,2800968,2800845,nrdH,,0,2526.52908083317
b2674,2800965,2801375,2801170,nrdI,,0,185.516424028374
b2675,2801348,2803492,2802420,nrdE,,0,413.19665916582
b2676,2803502,2804461,2803981,nrdF,,0,290.826808077159
b2677,2804815,2806017,2805416,proV,,0,43.8787522141618
b2678,2806010,2807074,2806542,proW,,0,22.2664466676029
b2679,2807132,2808124,2807628,proX,,0,37.5953372419996
b2682,2809617,2810354,2809985,ygaZ,,0,68.4355215628512
b2683,2810344,2810679,2810511,ygaH,,0,260.652262291298
b2684,2810770,2811300,2811035,mprA,,0,160.293171973467
b2685,2811427,2812599,2812013,emrA,,0,9.97433498282816
b2686,2812616,2814154,2813385,emrB,,0,4.62575638894907
b2687,2814218,2814733,2814475,luxS,,1,529.264931441465
b2688,2814883,2816439,2815661,gshA,,1,406.279889717886
b2689,2816512,2816940,2816726,yqaA,,1,286.75934993304
b2690,2816937,2817503,2817220,yqaB,,1,34.1824653535291
b2696,2818961,2819146,2819053,csrA,,1,2459.86361218105
b2697,2819381,2822011,2820696,alaS,,1,146.162341804025
b2698,2822139,2822639,2822389,recX,,1,9.331062094093
b2699,2822708,2823769,2823238,recA,,1,91.8649941423512
b2700,2823849,2824346,2824097,pncC,,1,13.8519693888887
b2701,2824491,2825576,2825033,mltB,,1,43.881682667722
b2702,2825832,2826395,2826113,srlA,,0,2.26533400121361
b2703,2826392,2827351,2826871,srlE,,0,1.28781020168991
b2704,2827362,2827733,2827547,srlB,,0,3.20027478007711
b2705,2827737,2828516,2828126,srlD,,0,7.88226626715838
b2706,2828621,2828980,2828800,srlM,,0,10.5570566294249
b2707,2829047,2829820,2829433,srlR,,0,14.7372478353025
b2708,2829813,2830778,2830295,srlQ,,0,12.1341058386883
b2709,2830775,2832289,2831532,norR,,1,1.42991502133118
b2710,2832476,2833915,2833195,norV,,0,3.84178725464528
b2711,2833912,2835045,2834478,norW,,0,2.73534160440496
b2712,2835173,2837425,2836299,hypF,,1,1.882821372128
