ATCC_names,BW_names,DH_names,MG_names,ATCC_GSE94978_1,ATCC_GSE94978_2,BW25113_GSE73673_6,BW25113_GSE73673_7,BW25113_GSE73673_8,BW25113_GSE85914,K12DH_GSE98890_1,K12DH_GSE98890_2,K12MG_GSE114917_LP1,K12MG_GSE114917_LP2,K12MG_GSE114917_LP3,K12MG_GSE114917_LP4,K12MG_GSE40313_1,K12MG_GSE40313_2,K12MG_GSE54199_DNA,K12MG_GSE54199_RNA,K12MG_GSE60522_1,K12MG_GSE60522_2,K12MG_GSE60522_3
DR76_RS15610,BW25113_RS09650,ECDH10B_RS10150,b1841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15605,BW25113_RS09655,ECDH10B_RS10155,b1842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13960,BW25113_RS00850,ECDH10B_RS00755,b0170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13965,BW25113_RS00855,ECDH10B_RS00760,b0171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13085,BW25113_RS00040,ECDH10B_RS00040,b0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13095,BW25113_RS00050,ECDH10B_RS00050,b0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15600,BW25113_RS09660,ECDH10B_RS10160,b1843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15595,BW25113_RS09665,ECDH10B_RS10165,b1844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15515,BW25113_RS09740,ECDH10B_RS10240,b1857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15510,BW25113_RS09745,ECDH10B_RS10245,b1858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15505,BW25113_RS09750,ECDH10B_RS10250,b1859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15500,BW25113_RS09755,ECDH10B_RS10255,b1860,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15495,BW25113_RS09760,ECDH10B_RS10260,b1861,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15490,BW25113_RS09765,ECDH10B_RS10265,b1862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15485,BW25113_RS09770,ECDH10B_RS10270,b1863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15480,BW25113_RS09775,ECDH10B_RS10275,b1864,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15470,BW25113_RS09785,ECDH10B_RS10285,b1866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15465,BW25113_RS09790,ECDH10B_RS10290,b1867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15460,BW25113_RS09795,ECDH10B_RS10295,b1868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15455,BW25113_RS09800,ECDH10B_RS10300,b1869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15450,BW25113_RS09805,ECDH10B_RS10305,b1870,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15445,BW25113_RS09810,ECDH10B_RS10310,b1871,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15440,BW25113_RS09815,ECDH10B_RS10315,b1872,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15435,BW25113_RS09820,ECDH10B_RS10320,b1873,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15430,BW25113_RS09825,ECDH10B_RS10325,b1874,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15425,BW25113_RS09830,ECDH10B_RS10330,b1875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15410,BW25113_RS09850,ECDH10B_RS10350,b1879,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15405,BW25113_RS09855,ECDH10B_RS10355,b1880,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15400,BW25113_RS09860,ECDH10B_RS10360,b1881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15395,BW25113_RS09865,ECDH10B_RS10365,b1882,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15390,BW25113_RS09870,ECDH10B_RS10370,b1883,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15385,BW25113_RS09875,ECDH10B_RS10375,b1884,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15375,BW25113_RS09885,ECDH10B_RS10385,b1886,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15370,BW25113_RS09890,ECDH10B_RS10390,b1887,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15360,BW25113_RS09900,ECDH10B_RS10400,b1889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15355,BW25113_RS09905,ECDH10B_RS10405,b1890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15345,BW25113_RS09915,ECDH10B_RS10415,b1892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15340,BW25113_RS09920,ECDH10B_RS10425,b1895,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15335,BW25113_RS09925,ECDH10B_RS10430,b1896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15330,BW25113_RS09930,ECDH10B_RS10435,b1897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15325,BW25113_RS09935,ECDH10B_RS10440,b4460,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15320,BW25113_RS09940,ECDH10B_RS10445,b1900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15315,BW25113_RS09945,ECDH10B_RS10450,b1901,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15310,BW25113_RS09950,ECDH10B_RS10455,b1902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15290,BW25113_RS09970,ECDH10B_RS10475,b1905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15285,BW25113_RS09975,ECDH10B_RS10480,b1906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15280,BW25113_RS09980,ECDH10B_RS10485,b1907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15275,BW25113_RS09985,ECDH10B_RS10490,b1908,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15255,BW25113_RS10005,ECDH10B_RS10510,b1912,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15250,BW25113_RS10010,ECDH10B_RS10515,b1913,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15245,BW25113_RS10015,ECDH10B_RS10520,b1914,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15235,BW25113_RS10025,ECDH10B_RS10530,b1915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15230,BW25113_RS10030,ECDH10B_RS10535,b1916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15220,BW25113_RS10040,ECDH10B_RS10545,b1918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15215,BW25113_RS10045,ECDH10B_RS10550,b1919,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15210,BW25113_RS10050,ECDH10B_RS10555,b1920,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15205,BW25113_RS10055,ECDH10B_RS10560,b1921,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15200,BW25113_RS10060,ECDH10B_RS10565,b1922,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13970,BW25113_RS00860,ECDH10B_RS00765,b0172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13980,BW25113_RS00870,ECDH10B_RS00775,b0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13985,BW25113_RS00875,ECDH10B_RS00780,b0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13990,BW25113_RS00880,ECDH10B_RS00785,b0176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13995,BW25113_RS00885,ECDH10B_RS00790,b0177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14000,BW25113_RS00890,ECDH10B_RS00795,b0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14005,BW25113_RS00895,ECDH10B_RS00800,b0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14010,BW25113_RS00900,ECDH10B_RS00805,b0180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14015,BW25113_RS00905,ECDH10B_RS00810,b0181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14020,BW25113_RS00910,ECDH10B_RS00815,b0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14025,BW25113_RS00915,ECDH10B_RS00820,b0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14030,BW25113_RS00920,ECDH10B_RS00825,b0184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14035,BW25113_RS00925,ECDH10B_RS00830,b0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14040,BW25113_RS00930,ECDH10B_RS00835,b0186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14045,BW25113_RS00935,ECDH10B_RS00840,b0187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14050,BW25113_RS00940,ECDH10B_RS00845,b0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14055,BW25113_RS00945,ECDH10B_RS00850,b0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14060,BW25113_RS00950,ECDH10B_RS00855,b4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14065,BW25113_RS00955,ECDH10B_RS00860,b0190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14070,BW25113_RS00960,ECDH10B_RS00865,b0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14075,BW25113_RS00965,ECDH10B_RS00870,b0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15190,BW25113_RS10070,ECDH10B_RS10575,b1924,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15185,BW25113_RS10075,ECDH10B_RS10580,b1925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15180,BW25113_RS10080,ECDH10B_RS10585,b1926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15175,BW25113_RS10085,ECDH10B_RS10590,b1927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15170,BW25113_RS10090,ECDH10B_RS10595,b1928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15165,BW25113_RS10095,ECDH10B_RS10600,b1929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15160,BW25113_RS10100,ECDH10B_RS10605,b1930,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15155,BW25113_RS10105,ECDH10B_RS10610,b1931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15115,BW25113_RS10135,ECDH10B_RS10640,b1938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15110,BW25113_RS10140,ECDH10B_RS10645,b1939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15105,BW25113_RS10145,ECDH10B_RS10650,b1940,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15100,BW25113_RS10150,ECDH10B_RS10655,b1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15095,BW25113_RS10155,ECDH10B_RS10660,b1942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15090,BW25113_RS10160,ECDH10B_RS10665,b1943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15085,BW25113_RS10165,ECDH10B_RS10670,b1944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15080,BW25113_RS10170,ECDH10B_RS10675,b1945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15075,BW25113_RS10175,ECDH10B_RS10680,b1946,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15070,BW25113_RS10180,ECDH10B_RS10685,b1947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15065,BW25113_RS10185,ECDH10B_RS10690,b1948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15060,BW25113_RS10190,ECDH10B_RS10695,b1949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15050,BW25113_RS10200,ECDH10B_RS10705,b1951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15045,BW25113_RS10205,ECDH10B_RS10710,b1952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15040,BW25113_RS10210,ECDH10B_RS10715,b1953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15035,BW25113_RS10215,ECDH10B_RS10720,b1955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15025,BW25113_RS10225,ECDH10B_RS10730,b1957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15020,BW25113_RS10230,ECDH10B_RS10735,b1958,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15015,BW25113_RS10235,ECDH10B_RS10740,b1959,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15010,BW25113_RS10240,ECDH10B_RS10745,b1960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15005,BW25113_RS10245,ECDH10B_RS10750,b1961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS15000,BW25113_RS10250,ECDH10B_RS10755,b1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14995,BW25113_RS10255,ECDH10B_RS10760,b1963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14975,BW25113_RS10275,ECDH10B_RS10780,b1967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14970,BW25113_RS10280,ECDH10B_RS10785,b1968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14965,BW25113_RS10285,ECDH10B_RS10790,b1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14960,BW25113_RS10290,ECDH10B_RS10795,b1970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14950,BW25113_RS10300,ECDH10B_RS10805,b1972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14710,BW25113_RS10345,ECDH10B_RS10850,b1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14705,BW25113_RS10350,ECDH10B_RS10855,b1982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14700,BW25113_RS10355,ECDH10B_RS10860,b1983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14090,BW25113_RS00970,ECDH10B_RS00875,b0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14675,BW25113_RS10365,ECDH10B_RS10870,b1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14685,BW25113_RS10375,ECDH10B_RS10880,b1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14690,BW25113_RS10380,ECDH10B_RS10885,b1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14540,BW25113_RS10395,ECDH10B_RS10900,b1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14535,BW25113_RS10400,ECDH10B_RS10905,b1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14530,BW25113_RS10405,ECDH10B_RS10910,b1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14095,BW25113_RS00975,ECDH10B_RS00880,b0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14105,BW25113_RS00985,ECDH10B_RS00890,b0196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14110,BW25113_RS00990,ECDH10B_RS00895,b0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14115,BW25113_RS00995,ECDH10B_RS00900,b0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14120,BW25113_RS01000,ECDH10B_RS00905,b0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS14125,BW25113_RS01005,ECDH10B_RS00910,b0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS24955,BW25113_RS10490,ECDH10B_RS10995,b2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS24960,BW25113_RS10495,ECDH10B_RS11000,b2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS24965,BW25113_RS10500,ECDH10B_RS11005,b2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS24985,BW25113_RS10505,ECDH10B_RS11010,b2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25000,BW25113_RS10530,ECDH10B_RS11035,b2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25005,BW25113_RS10535,ECDH10B_RS11040,b2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25010,BW25113_RS10540,ECDH10B_RS11045,b4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25015,BW25113_RS10545,ECDH10B_RS11050,b2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25020,BW25113_RS10550,ECDH10B_RS11055,b2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25025,BW25113_RS10555,ECDH10B_RS11060,b2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25030,BW25113_RS10560,ECDH10B_RS11065,b2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25035,BW25113_RS10565,ECDH10B_RS11070,b2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25040,BW25113_RS10570,ECDH10B_RS11075,b2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25045,BW25113_RS10575,ECDH10B_RS11080,b2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25050,BW25113_RS10580,ECDH10B_RS11085,b2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25055,BW25113_RS10585,ECDH10B_RS11090,b2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25060,BW25113_RS10590,ECDH10B_RS11095,b2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25065,BW25113_RS10595,ECDH10B_RS11100,b2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25120,BW25113_RS10665,ECDH10B_RS11170,b2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25125,BW25113_RS10670,ECDH10B_RS11175,b2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25130,BW25113_RS10675,ECDH10B_RS11180,b2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25135,BW25113_RS10680,ECDH10B_RS11185,b2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25140,BW25113_RS10685,ECDH10B_RS11190,b2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25145,BW25113_RS10690,ECDH10B_RS11195,b2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25160,BW25113_RS10705,ECDH10B_RS11210,b2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25165,BW25113_RS10710,ECDH10B_RS11215,b2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25170,BW25113_RS10715,ECDH10B_RS11220,b2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25175,BW25113_RS10720,ECDH10B_RS11225,b2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25185,BW25113_RS10730,ECDH10B_RS11235,b2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25190,BW25113_RS10735,ECDH10B_RS11240,b2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25195,BW25113_RS10740,ECDH10B_RS11245,b2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25200,BW25113_RS10745,ECDH10B_RS11250,b2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25205,BW25113_RS10750,ECDH10B_RS11255,b2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25210,BW25113_RS10755,ECDH10B_RS11260,b2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25215,BW25113_RS10760,ECDH10B_RS11265,b2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25220,BW25113_RS10765,ECDH10B_RS11270,b2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25225,BW25113_RS10770,ECDH10B_RS11275,b2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25230,BW25113_RS10775,ECDH10B_RS11280,b2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25235,BW25113_RS10780,ECDH10B_RS11285,b2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25240,BW25113_RS10785,ECDH10B_RS11290,b2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25245,BW25113_RS10790,ECDH10B_RS11295,b2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25250,BW25113_RS10795,ECDH10B_RS11300,b2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25255,BW25113_RS10805,ECDH10B_RS11310,b2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25270,BW25113_RS10825,ECDH10B_RS11330,b2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13115,BW25113_RS00065,ECDH10B_RS00065,b0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25280,BW25113_RS10835,ECDH10B_RS11340,b2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25285,BW25113_RS10840,ECDH10B_RS11345,b2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25295,BW25113_RS10850,ECDH10B_RS11355,b2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25305,BW25113_RS10860,ECDH10B_RS11365,b2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25330,BW25113_RS10865,ECDH10B_RS11370,b2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25340,BW25113_RS10880,ECDH10B_RS11385,b2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25345,BW25113_RS10885,ECDH10B_RS11390,b2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25355,BW25113_RS10910,ECDH10B_RS11415,b2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25365,BW25113_RS10920,ECDH10B_RS11425,b2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25370,BW25113_RS10925,ECDH10B_RS11430,b2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS25380,BW25113_RS10935,ECDH10B_RS11440,b2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
