"locus_tag"	"gene_id"	"gbk_start"	"gbk_end"	"gbk_midpoint"	"gbk_gene_id"	"gbk_locus_tag"	"gbk_strand"	"norm_exp"	"block"	"taxa"	"start"	"end"	"rev_comp"	"inversion"	"strain"	"gbk_old_locus_tag"	"block_len"	"midpoint"	"block_tax_num"	"block_w_pvalue"	"block_t_pvalue"	"block_t_stat"	"block_t_confinf1"	"block_t_confinf2"	"block_avg_exp_invert"	"block_avg_exp_noninvert"	"block_avg_len_invert"	"block_avg_len_noninvert"
"5592"	"b3918"	""	4099858	4100613	174491	""	"BW25113_RS20330"	0	10.0971092100027	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3918"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5593"	"b3919"	""	4100668	4101435	175307	""	"BW25113_RS20335"	1	339.605905694346	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3919"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5594"	"b3920"	""	4101543	4102142	176098	""	"BW25113_RS20340"	1	106.267762970346	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3920"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5595"	"b3921"	""	4102243	4102683	176719	""	"BW25113_RS20345"	0	2.80728794797306	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3921"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5596"	"b3922"	""	4102895	4103194	177300	""	"BW25113_RS20350"	0	256.300767834563	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3922"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5597"	"b3923"	""	4103221	4103649	177691	""	"BW25113_RS20355"	0	124.162459493806	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3923"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5598"	"b3924"	""	4103654	4104400	178283	""	"BW25113_RS20360"	1	94.2985521541588	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3924"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5599"	"b3925"	""	4104497	4105507	179258	""	"BW25113_RS20365"	1	50.5857123210814	"Block1023"	"NZ_CP009273"	4090514	4105593	0	1	"BW25113"	"BW25113_3925"	15079	172309.5	4	"0.787854431632005"	"0.138726852797103"	"-1.4989577055705"	"-379.782592645434"	"54.1182201015651"	"174.448722683099"	"337.280908955033"	"15079"	"15079"
"5600"	"b3927"	""	4107173	4108018	181851	""	"BW25113_RS20375"	1	16.4219185820022	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3927"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5601"	"b3928"	""	4108443	4108688	182821	""	"BW25113_RS20380"	0	2362.09982633168	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3928"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5602"	"b3929"	""	4108773	4109258	183271	""	"BW25113_RS20385"	1	208.785188672451	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3929"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5603"	"b3930"	""	4109351	4110277	184070	""	"BW25113_RS20390"	1	31.5903386923728	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3930"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5604"	"b3931"	""	4110344	4111675	185265	""	"BW25113_RS20395"	1	245.87198951152	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3931"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5605"	"b3932"	""	4111685	4112215	186206	""	"BW25113_RS20400"	1	175.068009295902	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3932"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5606"	"b3933"	""	4112308	4113267	187043	""	"BW25113_RS20405"	1	25.5178455934186	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3933"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5607"	"b3934"	""	4113359	4114384	188127	""	"BW25113_RS20410"	1	35.0309788538252	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3934"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5608"	"b3935"	""	4114540	4116738	189895	""	"BW25113_RS20415"	1	11.3062454648216	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3935"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5609"	"b3936"	""	4116941	4117153	191303	""	"BW25113_RS20420"	0	233.864548040221	"Block1024"	"NZ_CP009273"	4105678	4117761	0	1	"BW25113"	"BW25113_3936"	12083	185975.5	4	"0.987744164489396"	"0.354976863634815"	"-0.937104917435086"	"-316.977144142136"	"116.64702577385"	"247.842185552701"	"348.007244736844"	"12083"	"12083"
"5610"	"b3938"	""	4118006	4118323	192420	""	"BW25113_RS20430"	1	19.4666075955976	"Block1025"	"NZ_CP009273"	4118002	4122169	0	1	"BW25113"	"BW25113_3938"	4167	194341.5	4	"0.642857142857143"	"0.135120355874352"	"-1.74920049154512"	"-139.349478002299"	"24.6046476505195"	"43.1927802659465"	"100.565195441836"	"4167"	"4167"
"5611"	"b3939"	""	4118600	4119760	193436	""	"BW25113_RS20435"	0	12.5632497900461	"Block1025"	"NZ_CP009273"	4118002	4122169	0	1	"BW25113"	"BW25113_3939"	4167	194341.5	4	"0.642857142857143"	"0.135120355874352"	"-1.74920049154512"	"-139.349478002299"	"24.6046476505195"	"43.1927802659465"	"100.565195441836"	"4167"	"4167"
"5612"	"b3941"	""	4122544	4123434	197245	""	"BW25113_RS20450"	0	18.1932628655017	"Block1026"	"NZ_CP009273"	4122393	4125949	0	1	"BW25113"	"BW25113_3941"	3556	198427	4	"0.285714285714286"	"0.663489288899687"	"0.552279669358321"	"-7779.02461867202"	"8917.0678621787"	"1092.85795996255"	"523.836338209213"	"3556"	"3556"
"5613"	"b3942"	""	4123763	4125943	199109	""	"BW25113_RS20455"	0	47.4537255507257	"Block1026"	"NZ_CP009273"	4122393	4125949	0	1	"BW25113"	"BW25113_3942"	3556	198427	4	"0.285714285714286"	"0.663489288899687"	"0.552279669358321"	"-7779.02461867202"	"8917.0678621787"	"1092.85795996255"	"523.836338209213"	"3556"	"3556"
"5614"	"b3943"	""	4126036	4126941	200744	""	"BW25113_RS20460"	0	11.5088555061593	"Block1027"	"NZ_CP009273"	4126012	4127674	0	1	"BW25113"	"BW25113_3943"	1662	201099	4	"0.428571428571429"	"0.62365718169199"	"0.627584348061895"	"-122.293603594251"	"143.916711274603"	"24.6465282218512"	"13.8349743816754"	"1662"	"1662"
"5615"	"b3944"	""	4126968	4127585	201532	""	"BW25113_RS20465"	1	1.39818603681028	"Block1027"	"NZ_CP009273"	4126012	4127674	0	1	"BW25113"	"BW25113_3944"	1662	201099	4	"0.428571428571429"	"0.62365718169199"	"0.627584348061895"	"-122.293603594251"	"143.916711274603"	"24.6465282218512"	"13.8349743816754"	"1662"	"1662"
"5616"	"b3945"	""	4127860	4128963	202667	"gldA"	"BW25113_RS20475"	1	10.1760608545822	"Block1028"	"NZ_CP009273"	4127768	4138345	0	1	"BW25113"	"BW25113_3945"	10577	207312.5	4	"0.296035606905172"	"0.405097630249637"	"0.894208099733084"	"-306.008711582073"	"660.729031486017"	"210.132237058511"	"32.7720771065392"	"10577"	"10577"
"5617"	"b3949"	""	4132458	4133537	207253	""	"BW25113_RS20490"	0	0.0473682732137578	"Block1028"	"NZ_CP009273"	4127768	4138345	0	1	"BW25113"	"BW25113_3949"	10577	207312.5	4	"0.296035606905172"	"0.405097630249637"	"0.894208099733084"	"-306.008711582073"	"660.729031486017"	"210.132237058511"	"32.7720771065392"	"10577"	"10577"
"5618"	"b3950"	""	4133552	4133872	207968	""	"BW25113_RS20495"	0	2.10193767124223	"Block1028"	"NZ_CP009273"	4127768	4138345	0	1	"BW25113"	"BW25113_3950"	10577	207312.5	4	"0.296035606905172"	"0.405097630249637"	"0.894208099733084"	"-306.008711582073"	"660.729031486017"	"210.132237058511"	"32.7720771065392"	"10577"	"10577"
"5619"	"b3951"	""	4133923	4136220	209327	""	"BW25113_RS20500"	0	3.21286179317011	"Block1028"	"NZ_CP009273"	4127768	4138345	0	1	"BW25113"	"BW25113_3951"	10577	207312.5	4	"0.296035606905172"	"0.405097630249637"	"0.894208099733084"	"-306.008711582073"	"660.729031486017"	"210.132237058511"	"32.7720771065392"	"10577"	"10577"
"5620"	"b3952"	""	4136186	4137064	210881	""	"BW25113_RS20505"	0	1.09893306466652	"Block1028"	"NZ_CP009273"	4127768	4138345	0	1	"BW25113"	"BW25113_3952"	10577	207312.5	4	"0.296035606905172"	"0.405097630249637"	"0.894208099733084"	"-306.008711582073"	"660.729031486017"	"210.132237058511"	"32.7720771065392"	"10577"	"10577"
"5621"	"b3953"	""	4137066	4137407	211492	""	"BW25113_RS20510"	0	0	"Block1028"	"NZ_CP009273"	4127768	4138345	0	1	"BW25113"	"BW25113_3953"	10577	207312.5	4	"0.296035606905172"	"0.405097630249637"	"0.894208099733084"	"-306.008711582073"	"660.729031486017"	"210.132237058511"	"32.7720771065392"	"10577"	"10577"
"5622"	"b3954"	""	4137394	4138245	212075	""	"BW25113_RS20515"	1	33.1414914938493	"Block1028"	"NZ_CP009273"	4127768	4138345	0	1	"BW25113"	"BW25113_3954"	10577	207312.5	4	"0.296035606905172"	"0.405097630249637"	"0.894208099733084"	"-306.008711582073"	"660.729031486017"	"210.132237058511"	"32.7720771065392"	"10577"	"10577"
"5623"	"b3955"	""	4138460	4140193	213582	""	"BW25113_RS20520"	1	67.4254018097229	"Block1029"	"NZ_CP009273"	4138385	4140215	0	1	"BW25113"	"BW25113_3955"	1830	213556	4	"1"	"NA"	"NA"	"NA"	"NA"	"145.477199033394"	"122.400878412727"	"1830"	"1830"
"5624"	"b3956"	""	4140375	4143026	215956	""	"BW25113_RS20525"	1	862.404608580828	"Block1030"	"NZ_CP009273"	4140269	4143237	0	1	"BW25113"	"BW25113_3956"	2968	216009	4	"0.5"	"NA"	"NA"	"NA"	"NA"	"573.085739147208"	"915.123039713546"	"2968"	"2968"
"5625"	"b3958"	""	4144929	4145933	219687	""	"BW25113_RS20540"	0	35.6172740418823	"Block1032"	"NZ_CP009273"	4143657	4148137	0	1	"BW25113"	"BW25113_3958"	4480	220153	4	"0.428571428571429"	"0.157296716190639"	"-1.61926304130877"	"-71.4625094251701"	"14.676949426734"	"16.9232360507078"	"45.3160160499259"	"4480"	"4480"
"5626"	"b3959"	""	4145941	4146717	220585	""	"BW25113_RS20545"	0	12.4843385195006	"Block1032"	"NZ_CP009273"	4143657	4148137	0	1	"BW25113"	"BW25113_3959"	4480	220153	4	"0.428571428571429"	"0.157296716190639"	"-1.61926304130877"	"-71.4625094251701"	"14.676949426734"	"16.9232360507078"	"45.3160160499259"	"4480"	"4480"
"5627"	"b3961"	""	4148418	4149335	223132	""	"BW25113_RS20555"	0	92.0934276735191	"Block1033"	"NZ_CP009273"	4148205	4150813	0	1	"BW25113"	"BW25113_3961"	2608	223765	4	"0.142857142857143"	"0.12165400268025"	"2.3423278757203"	"-152.352305727151"	"695.259498513013"	"616.72183182262"	"345.268235429689"	"2608"	"2608"
"5628"	"b3962"	""	4149318	4150718	224274	""	"BW25113_RS20560"	1	236.757895490713	"Block1033"	"NZ_CP009273"	4148205	4150813	0	1	"BW25113"	"BW25113_3962"	2608	223765	4	"0.142857142857143"	"0.12165400268025"	"2.3423278757203"	"-152.352305727151"	"695.259498513013"	"616.72183182262"	"345.268235429689"	"2608"	"2608"
"5629"	"b3963"	""	4151052	4151699	225631	""	"BW25113_RS20565"	0	142.105462762561	"Block1034"	"NZ_CP009273"	4150910	4156233	0	1	"BW25113"	"BW25113_3963"	5323	227827.5	4	"0.932791537667699"	"0.528164126818867"	"0.675647315217252"	"-163.983376782048"	"282.731638595168"	"217.238651173013"	"157.864520266454"	"5323"	"5323"
"5630"	"b3964"	""	4151699	4152058	226134	""	"BW25113_RS20570"	0	89.8818175601283	"Block1034"	"NZ_CP009273"	4150910	4156233	0	1	"BW25113"	"BW25113_3964"	5323	227827.5	4	"0.932791537667699"	"0.528164126818867"	"0.675647315217252"	"-163.983376782048"	"282.731638595168"	"217.238651173013"	"157.864520266454"	"5323"	"5323"
"5631"	"b3965"	""	4152098	4153198	226904	""	"BW25113_RS20575"	1	40.1973412562781	"Block1034"	"NZ_CP009273"	4150910	4156233	0	1	"BW25113"	"BW25113_3965"	5323	227827.5	4	"0.932791537667699"	"0.528164126818867"	"0.675647315217252"	"-163.983376782048"	"282.731638595168"	"217.238651173013"	"157.864520266454"	"5323"	"5323"
"5632"	"b3966"	""	4153567	4155411	228745	""	"BW25113_RS20580"	0	25.2994426018527	"Block1034"	"NZ_CP009273"	4150910	4156233	0	1	"BW25113"	"BW25113_3966"	5323	227827.5	4	"0.932791537667699"	"0.528164126818867"	"0.675647315217252"	"-163.983376782048"	"282.731638595168"	"217.238651173013"	"157.864520266454"	"5323"	"5323"
"5633"	"b3967"	""	4155356	4156213	230040	""	"BW25113_RS20585"	0	27.1673470507741	"Block1034"	"NZ_CP009273"	4150910	4156233	0	1	"BW25113"	"BW25113_3967"	5323	227827.5	4	"0.932791537667699"	"0.528164126818867"	"0.675647315217252"	"-163.983376782048"	"282.731638595168"	"217.238651173013"	"157.864520266454"	"5323"	"5323"
"5634"	"b3972"	""	4161985	4163013	236755	""	"BW25113_RS20610"	0	27.7751883216797	"Block1037"	"NZ_CP009273"	4161857	4166079	0	0	"BW25113"	"BW25113_3972"	4222	238224	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5635"	"b3973"	""	4163010	4163975	237748	""	"BW25113_RS20615"	0	1653.68113591611	"Block1037"	"NZ_CP009273"	4161857	4166079	0	0	"BW25113"	"BW25113_3973"	4222	238224	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5636"	"b3974"	""	4164004	4164954	238735	""	"BW25113_RS20620"	1	16.5224249057369	"Block1037"	"NZ_CP009273"	4161857	4166079	0	0	"BW25113"	"BW25113_3974"	4222	238224	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5637"	"b3981"	""	4167286	4167669	241733	""	"BW25113_RS20655"	0	152.121198551401	"Block1039"	"NZ_CP009273"	4166467	4169558	0	0	"BW25113"	"BW25113_3981"	3091	242268.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5638"	"b3982"	""	4167671	4168216	242199	"nusG"	"BW25113_RS20660"	0	1618.30621248499	"Block1039"	"NZ_CP009273"	4166467	4169558	0	0	"BW25113"	"BW25113_3982"	3091	242268.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5639"	"b3983"	""	4168375	4168803	242845	""	"BW25113_RS20665"	0	200.174267757926	"Block1039"	"NZ_CP009273"	4166467	4169558	0	0	"BW25113"	"BW25113_3983"	3091	242268.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5640"	"b3984"	""	4168807	4169511	243415	""	"BW25113_RS20670"	0	110.741057825157	"Block1039"	"NZ_CP009273"	4166467	4169558	0	0	"BW25113"	"BW25113_3984"	3091	242268.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5641"	"b3985"	""	4169924	4170421	244428	""	"BW25113_RS20675"	0	1258.35870351681	"Block1040"	"NZ_CP009273"	4169701	4179552	0	0	"BW25113"	"BW25113_3985"	9851	248882.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5642"	"b3986"	""	4170488	4170853	244926	""	"BW25113_RS20680"	0	1233.07220433784	"Block1040"	"NZ_CP009273"	4169701	4179552	0	0	"BW25113"	"BW25113_3986"	9851	248882.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5643"	"b3987"	""	4171173	4175201	247443	""	"BW25113_RS20685"	0	362.381015657406	"Block1040"	"NZ_CP009273"	4169701	4179552	0	0	"BW25113"	"BW25113_3987"	9851	248882.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5644"	"b3988"	""	4175278	4179501	251645	""	"BW25113_RS20690"	0	222.640689675361	"Block1040"	"NZ_CP009273"	4169701	4179552	0	0	"BW25113"	"BW25113_3988"	9851	248882.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5645"	"b3990"	""	4180663	4181796	255485	""	"BW25113_RS20700"	1	217.396660990863	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3990"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5646"	"b3991"	""	4181793	4182563	256434	""	"BW25113_RS20705"	1	240.738482354597	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3991"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5647"	"b3992"	""	4182749	4183504	257382	""	"BW25113_RS20715"	1	140.329063222814	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3992"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5648"	"b3993"	""	4183497	4184132	258070	""	"BW25113_RS20720"	1	89.2375720532985	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3993"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5649"	"b3994"	""	4184132	4186027	259335	""	"BW25113_RS20725"	1	279.906534130367	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3994"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5650"	"b3995"	""	4186260	4186736	260754	""	"BW25113_RS20730"	1	92.4721767251475	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3995"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5651"	"b3996"	""	4186831	4187604	261473	"nudC"	"BW25113_RS20735"	0	165.321372697544	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3996"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5652"	"b3997"	""	4187644	4188708	262432	""	"BW25113_RS20740"	0	77.7659567581874	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3997"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5653"	"b3998"	""	4188718	4189389	263309	""	"BW25113_RS20745"	0	50.5133313881493	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3998"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5654"	"b3999"	""	4189432	4190022	263983	""	"BW25113_RS20750"	0	41.9626089144554	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_3999"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5655"	"b4000"	""	4190209	4190481	264601	""	"BW25113_RS20755"	0	794.840333505454	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_4000"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5656"	"b4001"	""	4190494	4191189	265097	""	"BW25113_RS20760"	0	22.1606486820118	"Block1041"	"NZ_CP009273"	4180507	4191237	0	0	"BW25113"	"BW25113_4001"	10730	260128	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5657"	"b4004"	""	4193248	4194573	268166	""	"BW25113_RS20775"	0	0.0947365464275156	"Block1043"	"NZ_CP009273"	4192393	4197910	0	0	"BW25113"	"BW25113_4004"	5517	269407.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5658"	"b4005"	""	4194570	4195859	269470	""	"BW25113_RS20780"	1	91.5568359465157	"Block1043"	"NZ_CP009273"	4192393	4197910	0	0	"BW25113"	"BW25113_4005"	5517	269407.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5659"	"b4006"	""	4195871	4197460	270921	""	"BW25113_RS20785"	1	97.7660799086068	"Block1043"	"NZ_CP009273"	4192393	4197910	0	0	"BW25113"	"BW25113_4006"	5517	269407.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5660"	"b4011"	""	4203162	4203545	277609	""	"BW25113_RS20810"	0	7382.85604747028	"Block1046"	"NZ_CP009273"	4201842	4208345	0	0	"BW25113"	"BW25113_4011"	6503	279349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5661"	"b4012"	""	4203608	4204051	278085	""	"BW25113_RS20815"	1	3.2958782955883	"Block1046"	"NZ_CP009273"	4201842	4208345	0	0	"BW25113"	"BW25113_4012"	6503	279349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5662"	"b4013"	""	4204208	4205137	278928	""	"BW25113_RS20820"	0	32.6821566104867	"Block1046"	"NZ_CP009273"	4201842	4208345	0	0	"BW25113"	"BW25113_4013"	6503	279349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5663"	"b4014"	""	4205406	4207007	280462	""	"BW25113_RS20825"	0	6392.72774173251	"Block1046"	"NZ_CP009273"	4201842	4208345	0	0	"BW25113"	"BW25113_4014"	6503	279349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5664"	"b4015"	""	4207037	4208341	281945	""	"BW25113_RS20830"	0	1237.86462779902	"Block1046"	"NZ_CP009273"	4201842	4208345	0	0	"BW25113"	"BW25113_4015"	6503	279349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5665"	"b4018"	""	4212732	4213556	287400	""	"BW25113_RS20845"	1	209.715650979627	"Block1050"	"NZ_CP009273"	4212725	4217428	0	0	"BW25113"	"BW25113_4018"	4703	289332.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5666"	"b4020"	""	4217659	4219290	292730	""	"BW25113_RS20855"	0	13.525068481005	"Block1051"	"NZ_CP009273"	4217641	4219291	0	0	"BW25113"	"BW25113_4020"	1650	292722	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5667"	"b4021"	""	4219381	4220070	293981	""	"BW25113_RS20860"	1	9.11705597399729	"Block1053"	"NZ_CP009273"	4219341	4220150	0	0	"BW25113"	"BW25113_4021"	809	294001.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5668"	"b4024"	""	4221812	4223161	296742	""	"BW25113_RS20875"	1	710.8506377695	"Block1055"	"NZ_CP009273"	4221288	4226105	0	0	"BW25113"	"BW25113_4024"	4817	297952.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5669"	"b4025"	""	4223686	4225335	298766	""	"BW25113_RS20880"	0	269.57134941332	"Block1055"	"NZ_CP009273"	4221288	4226105	0	0	"BW25113"	"BW25113_4025"	4817	297952.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5670"	"b4026"	""	4225834	4226076	300211	""	"BW25113_RS20885"	0	14.0282408114069	"Block1055"	"NZ_CP009273"	4221288	4226105	0	0	"BW25113"	"BW25113_4026"	4817	297952.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5671"	"b4027"	""	4226190	4226828	300765	""	"BW25113_RS20890"	0	4.99290529618047	"Block1056"	"NZ_CP009273"	4226133	4230054	0	0	"BW25113"	"BW25113_4027"	3921	302349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5672"	"b4028"	""	4226825	4227562	301449	""	"BW25113_RS20895"	0	5.6928933531552	"Block1056"	"NZ_CP009273"	4226133	4230054	0	0	"BW25113"	"BW25113_4028"	3921	302349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5673"	"b4029"	""	4227562	4229658	302866	""	"BW25113_RS20900"	0	3.29679919399957	"Block1056"	"NZ_CP009273"	4226133	4230054	0	0	"BW25113"	"BW25113_4029"	3921	302349.5	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"5674"	"b4030"	""	4230253	4230663	304714	""	"BW25113_RS20920"	0	495.018312634808	"Block1057"	"NZ_CP009273"	4230167	4230665	0	0	"BW25113"	"BW25113_4030"	498	304672	4	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
