"block"	"start"	"end"	"midpoint"	"gbk_start"	"gbk_end"	"gbk_midpoint"	"block_t_stat"	"block_t_confinf1"	"block_t_confinf2"	"block_avg_exp_invert"	"block_avg_exp_noninvert"	"block_avg_len_invert"	"block_avg_len_noninvert"	"inversion"	"rev_comp"	"strain"	"gbk_strand"	"test"	"pvalue"	"allSig"	"pvalueOld"	"non_bidir_midpoint"	"sig"	"G_HNS_binding"
"1680"	"Block751"	2808587	2814140	1114380.5	2810344	2810679	1115233	"-0.332077824419257"	"-80.7179309805863"	"59.9268574949501"	"73.1198829251939"	"83.5154196680121"	"5553"	"5553"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2810511.5	0	0
"1681"	"Block751"	2808587	2814140	1114380.5	2810770	2811300	1114709	"-0.332077824419257"	"-80.7179309805863"	"59.9268574949501"	"73.1198829251939"	"83.5154196680121"	"5553"	"5553"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2811035	0	0
"1682"	"Block751"	2808587	2814140	1114380.5	2811427	2812599	1113731	"-0.332077824419257"	"-80.7179309805863"	"59.9268574949501"	"73.1198829251939"	"83.5154196680121"	"5553"	"5553"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2812013	0	0
"1683"	"Block752"	2814212	2817848	1109714	2814218	2814733	1111269	"-1.11931478162459"	"-286.827558076403"	"98.8384660089702"	"163.0093426549"	"257.003888688616"	"3636"	"3636"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2814475.5	0	0
"1684"	"Block752"	2814212	2817848	1109714	2814883	2816439	1110083	"-1.11931478162459"	"-286.827558076403"	"98.8384660089702"	"163.0093426549"	"257.003888688616"	"3636"	"3636"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2815661	0	0
"1685"	"Block752"	2814212	2817848	1109714	2816512	2816940	1109018	"-1.11931478162459"	"-286.827558076403"	"98.8384660089702"	"163.0093426549"	"257.003888688616"	"3636"	"3636"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2816726	0	0
"1686"	"Block752"	2814212	2817848	1109714	2816937	2817503	1108524	"-1.11931478162459"	"-286.827558076403"	"98.8384660089702"	"163.0093426549"	"257.003888688616"	"3636"	"3636"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2817220	0	0
"1687"	"Block754"	2818471	2822043	1105487	2818961	2819146	1106691	"-0.503967308889393"	"-1586.29859468653"	"1055.02753087456"	"558.629728740829"	"824.265260646811"	"3572"	"3572"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2819053.5	0	0
"1688"	"Block754"	2818471	2822043	1105487	2819381	2822011	1105048	"-0.503967308889393"	"-1586.29859468653"	"1055.02753087456"	"558.629728740829"	"824.265260646811"	"3572"	"3572"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2820696	0	0
"1689"	"Block755"	2822072	2825687	1101864.5	2822139	2822639	1103355	"0.961378289105168"	"-2679.5977316003"	"5005.53211502651"	"1258.99805910471"	"96.0308673916022"	"3615"	"3615"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2822389	0	0
"1690"	"Block755"	2822072	2825687	1101864.5	2822708	2823769	1102506	"0.961378289105168"	"-2679.5977316003"	"5005.53211502651"	"1258.99805910471"	"96.0308673916022"	"3615"	"3615"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2823238.5	0	0
"1691"	"Block755"	2822072	2825687	1101864.5	2823849	2824346	1101647	"0.961378289105168"	"-2679.5977316003"	"5005.53211502651"	"1258.99805910471"	"96.0308673916022"	"3615"	"3615"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2824097.5	0	0
"1692"	"Block755"	2822072	2825687	1101864.5	2824491	2825576	1100711	"0.961378289105168"	"-2679.5977316003"	"5005.53211502651"	"1258.99805910471"	"96.0308673916022"	"3615"	"3615"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2825033.5	0	0
"1693"	"Block756"	2825720	2828530	1098619	2825832	2826395	1099631	"1.16436254786149"	"-16.9906803316577"	"50.8942013304554"	"39.9690702562119"	"23.0173097568131"	"2810"	"2810"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2826113.5	0	0
"1694"	"Block756"	2825720	2828530	1098619	2826392	2827351	1098873	"1.16436254786149"	"-16.9906803316577"	"50.8942013304554"	"39.9690702562119"	"23.0173097568131"	"2810"	"2810"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2826871.5	0	0
"1695"	"Block756"	2825720	2828530	1098619	2827362	2827733	1098197	"1.16436254786149"	"-16.9906803316577"	"50.8942013304554"	"39.9690702562119"	"23.0173097568131"	"2810"	"2810"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2827547.5	0	0
"1696"	"Block756"	2825720	2828530	1098619	2827737	2828516	1097618	"1.16436254786149"	"-16.9906803316577"	"50.8942013304554"	"39.9690702562119"	"23.0173097568131"	"2810"	"2810"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2828126.5	0	0
"1697"	"Block757"	2828615	2835031	1093921	2829047	2829820	1096311	"0.0445060314521291"	"-27.9009638974526"	"29.0079792329484"	"26.0455767951282"	"25.4920691273803"	"6416"	"6416"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2829433.5	0	0
"1698"	"Block757"	2828615	2835031	1093921	2830775	2832289	1094212	"0.0445060314521291"	"-27.9009638974526"	"29.0079792329484"	"26.0455767951282"	"25.4920691273803"	"6416"	"6416"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2831532	0	0
"1699"	"Block757"	2828615	2835031	1093921	2832476	2833915	1092549	"0.0445060314521291"	"-27.9009638974526"	"29.0079792329484"	"26.0455767951282"	"25.4920691273803"	"6416"	"6416"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2833195.5	0	0
"1700"	"Block758"	2835061	2838248	1089089.5	2835173	2837425	1089445	"0.659320638975533"	"-205.673494281011"	"248.497959717007"	"43.6615887474558"	"22.2493560294579"	"3187"	"3187"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2836299	0	0
"1701"	"Block758"	2835061	2838248	1089089.5	2837578	2838105	1087903	"0.659320638975533"	"-205.673494281011"	"248.497959717007"	"43.6615887474558"	"22.2493560294579"	"3187"	"3187"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2837841.5	0	0
"1702"	"Block759"	2842586	2856416	1076243	2843036	2843446	1082503	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2843241	0	0
"1703"	"Block759"	2842586	2856416	1076243	2843443	2844210	1081918	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2843826.5	0	0
"1704"	"Block759"	2842586	2856416	1076243	2844210	2844752	1081263	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2844481	0	0
"1705"	"Block759"	2842586	2856416	1076243	2844762	2846471	1080128	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2845616.5	0	0
"1706"	"Block759"	2842586	2856416	1076243	2846489	2847412	1078794	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2846950.5	0	0
"1707"	"Block759"	2842586	2856416	1076243	2847415	2849241	1077416	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2848328	0	0
"1708"	"Block759"	2842586	2856416	1076243	2849238	2849849	1076201	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2849543.5	0	0
"1709"	"Block759"	2842586	2856416	1076243	2849974	2850435	1075540	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2850204.5	0	0
"1710"	"Block759"	2842586	2856416	1076243	2850647	2850997	1074922	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2850822	0	0
"1711"	"Block759"	2842586	2856416	1076243	2851001	2851873	1074307	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2851437	0	0
"1712"	"Block759"	2842586	2856416	1076243	2851864	2852136	1073744	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2852000	0	0
"1713"	"Block759"	2842586	2856416	1076243	2852136	2853257	1073048	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2852696.5	0	0
"1714"	"Block759"	2842586	2856416	1076243	2853254	2854264	1071985	"1.63140742096425"	"-14.9121619344721"	"114.645353942852"	"81.2336076650812"	"31.3670116608915"	"13830"	"13830"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2853759	0	0
"1715"	"Block760"	2856495	2863484	1065754.5	2857093	2859654	1067371	"0.72358931718377"	"-115.586629228526"	"196.627299827521"	"87.5944039373235"	"47.0740686378258"	"6988"	"6989"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2858373.5	0	0
"1716"	"Block760"	2856495	2863484	1065754.5	2859760	2860416	1065656	"0.72358931718377"	"-115.586629228526"	"196.627299827521"	"87.5944039373235"	"47.0740686378258"	"6988"	"6989"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2860088	0	0
"1717"	"Block760"	2856495	2863484	1065754.5	2860467	2861234	1064894	"0.72358931718377"	"-115.586629228526"	"196.627299827521"	"87.5944039373235"	"47.0740686378258"	"6988"	"6989"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2860850.5	0	0
"1718"	"Block760"	2856495	2863484	1065754.5	2861430	2862338	1063860	"0.72358931718377"	"-115.586629228526"	"196.627299827521"	"87.5944039373235"	"47.0740686378258"	"6988"	"6989"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2861884	0	0
"1719"	"Block761"	2863557	2866452	1060739.5	2863593	2864231	1061832	"2.59195188828637"	"-18.5214007486235"	"40.6665305888193"	"16.7010781630745"	"5.62851324297655"	"2895"	"2895"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2863912	0	0
"1720"	"Block761"	2863557	2866452	1060739.5	2864236	2865012	1061120	"2.59195188828637"	"-18.5214007486235"	"40.6665305888193"	"16.7010781630745"	"5.62851324297655"	"2895"	"2895"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2864624	0	0
"1721"	"Block762"	2866517	2877565	1053703	2866559	2867551	1058689	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2867055	0	0
"1722"	"Block762"	2866517	2877565	1053703	2867614	2868753	1057561	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2868183.5	0	0
"1723"	"Block762"	2866517	2877565	1053703	2868893	2869519	1056538	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2869206	0	0
"1724"	"Block762"	2866517	2877565	1053703	2870255	2871304	1054965	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2870779.5	0	0
"1725"	"Block762"	2866517	2877565	1053703	2871301	2871780	1054204	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2871540.5	0	0
"1726"	"Block762"	2866517	2877565	1053703	2871780	2872490	1053609	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2872135	0	0
"1727"	"Block762"	2866517	2877565	1053703	2872509	2872820	1053080	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2872664.5	0	0
"1728"	"Block762"	2866517	2877565	1053703	2873014	2873337	1052569	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2873175.5	0	0
"1729"	"Block762"	2866517	2877565	1053703	2873387	2873992	1052055	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2873689.5	0	0
"1730"	"Block762"	2866517	2877565	1053703	2873992	2875419	1051039	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2874705.5	0	0
"1731"	"Block762"	2866517	2877565	1053703	2875421	2876329	1049869	"1.31104020478764"	"-74.2292820054582"	"307.340896969179"	"230.103780024048"	"113.547972542188"	"11046"	"11048"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2875875	0	0
"1732"	"Block763"	2887310	2903445	1030366.5	2887578	2888312	1037799	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2887945	0	0
"1733"	"Block763"	2887310	2903445	1030366.5	2888387	2890099	1036501	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2889243	0	0
"1734"	"Block763"	2887310	2903445	1030366.5	2890099	2891898	1034746	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2890998.5	0	0
"1735"	"Block763"	2887310	2903445	1030366.5	2892214	2892579	1033348	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2892396.5	0	0
"1736"	"Block763"	2887310	2903445	1030366.5	2892657	2893928	1032452	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2893292.5	0	0
"1737"	"Block763"	2887310	2903445	1030366.5	2893919	2894179	1031695	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2894049	0	0
"1738"	"Block763"	2887310	2903445	1030366.5	2894196	2894771	1031261	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2894483.5	0	0
"1739"	"Block763"	2887310	2903445	1030366.5	2894919	2895779	1030395	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2895349	0	0
"1740"	"Block763"	2887310	2903445	1030366.5	2895776	2896555	1029579	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2896165.5	0	0
"1741"	"Block763"	2887310	2903445	1030366.5	2896533	2897870	1028543	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2897201.5	0	0
"1742"	"Block763"	2887310	2903445	1030366.5	2899488	2900273	1025864	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2899880.5	0	0
"1743"	"Block763"	2887310	2903445	1030366.5	2900592	2901869	1024514	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2901230.5	0	0
"1744"	"Block763"	2887310	2903445	1030366.5	2901896	2903374	1023109	"1.51730975858169"	"-21.3321309314526"	"126.720908163893"	"79.2416054469272"	"26.5472168307069"	"16131"	"16135"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2902635	0	0
"1745"	"Block764"	2904406	2905506	1020788	2904747	2905418	1020662	"NA"	"NA"	"NA"	"92.3604632774641"	"45.6851193483774"	"1099"	"1100"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2905082.5	0	0
"1746"	"Block765"	2905944	2910709	1017417.5	2906643	2907941	1018452	"-0.0744607214966226"	"-1880.58771855448"	"1769.47744398794"	"1037.39256211539"	"1092.94769939866"	"4765"	"4765"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2907292	0	0
"1747"	"Block765"	2905944	2910709	1017417.5	2908029	2909666	1016897	"-0.0744607214966226"	"-1880.58771855448"	"1769.47744398794"	"1037.39256211539"	"1092.94769939866"	"4765"	"4765"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2908847.5	0	0
"1748"	"Block765"	2905944	2910709	1017417.5	2909894	2910685	1015455	"-0.0744607214966226"	"-1880.58771855448"	"1769.47744398794"	"1037.39256211539"	"1092.94769939866"	"4765"	"4765"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2910289.5	0	0
"1749"	"Block767"	2913409	2931803	1003138	2913699	2915000	1011395	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2914349.5	0	0
"1750"	"Block767"	2913409	2931803	1003138	2915057	2917813	1009309	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2916435	0	0
"1751"	"Block767"	2913409	2931803	1003138	2918045	2919385	1007029	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2918715	0	0
"1752"	"Block767"	2913409	2931803	1003138	2919406	2920746	1005668	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2920076	0	0
"1753"	"Block767"	2913409	2931803	1003138	2920748	2922100	1004320	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2921424	0	0
"1754"	"Block767"	2913409	2931803	1003138	2922535	2922984	1002985	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2922759.5	0	0
"1755"	"Block767"	2913409	2931803	1003138	2923002	2923784	1002351	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2923393	0	0
"1756"	"Block767"	2913409	2931803	1003138	2923784	2924113	1001796	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2923948.5	0	0
"1757"	"Block767"	2913409	2931803	1003138	2924735	2925280	1000737	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2925007.5	0	0
"1758"	"Block767"	2913409	2931803	1003138	2925348	2926196	999972	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2925772	0	0
"1759"	"Block767"	2913409	2931803	1003138	2926308	2927672	998754	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2926990	0	0
"1760"	"Block767"	2913409	2931803	1003138	2928229	2929518	996871	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2928873.5	0	0
"1761"	"Block767"	2913409	2931803	1003138	2929576	2930943	995485	"0.865045183252643"	"-118.394705770398"	"278.8289026479"	"181.407924895508"	"101.190826456757"	"18391"	"18394"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2930259.5	0	0
"1762"	"Block768"	2931839	2945863	986893	2931865	2933013	993305	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2932439	0	0
"1763"	"Block768"	2931839	2945863	986893	2933041	2933688	992380	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2933364.5	0	0
"1764"	"Block768"	2931839	2945863	986893	2934235	2935551	990851	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2934893	0	0
"1765"	"Block768"	2931839	2945863	986893	2935584	2937359	989273	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2936471.5	0	0
"1766"	"Block768"	2931839	2945863	986893	2937468	2938886	987567	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2938177	0	0
"1767"	"Block768"	2931839	2945863	986893	2938888	2939310	986645	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2939099	0	0
"1768"	"Block768"	2931839	2945863	986893	2939368	2940099	986011	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2939733.5	0	0
"1769"	"Block768"	2931839	2945863	986893	2940143	2941243	985051	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2940693	0	0
"1770"	"Block768"	2931839	2945863	986893	2941236	2941631	984311	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2941433.5	0	0
"1771"	"Block768"	2931839	2945863	986893	2941650	2942567	983636	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2942108.5	0	0
"1772"	"Block768"	2931839	2945863	986893	2942918	2943145	982713	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2943031.5	0	0
"1773"	"Block768"	2931839	2945863	986893	2943337	2944542	981805	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2943939.5	0	0
"1774"	"Block768"	2931839	2945863	986893	2944542	2944985	980981	"1.728978078494"	"-9.3569520331698"	"90.687584839669"	"86.9046741402518"	"46.2393577370022"	"14024"	"14021.2682926829"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2944763.5	0	0
"1775"	"Block771"	2947758	2964310	969710	2949242	2950573	975837	"0.817786123803"	"-42.7228903351928"	"93.2802063763617"	"74.8963769683628"	"49.6177189477784"	"16552"	"16552"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	2949907.5	0	0
"1776"	"Block771"	2947758	2964310	969710	2950635	2952461	974196	"0.817786123803"	"-42.7228903351928"	"93.2802063763617"	"74.8963769683628"	"49.6177189477784"	"16552"	"16552"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2951548	0	0
"1777"	"Block771"	2947758	2964310	969710	2952461	2956003	971512	"0.817786123803"	"-42.7228903351928"	"93.2802063763617"	"74.8963769683628"	"49.6177189477784"	"16552"	"16552"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2954232	0	0
"1778"	"Block771"	2947758	2964310	969710	2955996	2958884	968304	"0.817786123803"	"-42.7228903351928"	"93.2802063763617"	"74.8963769683628"	"49.6177189477784"	"16552"	"16552"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2957440	0	0
"1779"	"Block771"	2947758	2964310	969710	2959060	2962428	965000	"0.817786123803"	"-42.7228903351928"	"93.2802063763617"	"74.8963769683628"	"49.6177189477784"	"16552"	"16552"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2960744	0	0
"1780"	"Block771"	2947758	2964310	969710	2962441	2962764	963142	"0.817786123803"	"-42.7228903351928"	"93.2802063763617"	"74.8963769683628"	"49.6177189477784"	"16552"	"16552"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	2962602.5	0	0
