"block"	"start"	"end"	"midpoint"	"gbk_start"	"gbk_end"	"gbk_midpoint"	"block_t_stat"	"block_t_confinf1"	"block_t_confinf2"	"block_avg_exp_invert"	"block_avg_exp_noninvert"	"block_avg_len_invert"	"block_avg_len_noninvert"	"inversion"	"rev_comp"	"strain"	"gbk_strand"	"test"	"pvalue"
"7247"	"Block583"	2202167	2207469	1720926	2202466	2203359	1722832	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7248"	"Block583"	2202167	2207469	1720926	2203534	2204928	1721513	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7249"	"Block583"	2202167	2207469	1720926	2204939	2206159	1720195	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7250"	"Block583"	2202167	2207469	1720926	2206156	2207436	1718948	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7251"	"Block586"	2207684	2210702	1716551	2207712	2209190	1717293	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7252"	"Block586"	2207684	2210702	1716551	2209192	2210586	1715855	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7253"	"Block595"	2212114	2217913	1710730.5	2212116	2213552	1712910	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7254"	"Block595"	2212114	2217913	1710730.5	2213555	2214778	1711578	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7255"	"Block595"	2212114	2217913	1710730.5	2214775	2215254	1710730	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7256"	"Block595"	2212114	2217913	1710730.5	2215257	2216222	1710005	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7257"	"Block595"	2212114	2217913	1710730.5	2216225	2217346	1708959	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7258"	"Block596"	2217922	2228519	1702523.5	2217936	2218682	1707435	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7259"	"Block596"	2217922	2228519	1702523.5	2218693	2219910	1706443	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7260"	"Block596"	2217922	2228519	1702523.5	2219885	2221102	1705251	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7261"	"Block596"	2217922	2228519	1702523.5	2221099	2221587	1704401	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7262"	"Block596"	2217922	2228519	1702523.5	2221590	2222429	1703735	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7263"	"Block596"	2217922	2228519	1702523.5	2222522	2224684	1702141	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7264"	"Block596"	2217922	2228519	1702523.5	2224687	2225130	1700836	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7265"	"Block596"	2217922	2228519	1702523.5	2225136	2226275	1700039	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7266"	"Block596"	2217922	2228519	1702523.5	2226934	2228517	1698019	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7267"	"Block597"	2228733	2239965	1691395	2228791	2230644	1696027	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7268"	"Block597"	2228733	2239965	1691395	2230666	2231247	1694788	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7269"	"Block597"	2228733	2239965	1691395	2231339	2231980	1694085	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7270"	"Block597"	2228733	2239965	1691395	2232298	2235615	1691788	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7271"	"Block597"	2228733	2239965	1691395	2235724	2236572	1689596	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7272"	"Block597"	2228733	2239965	1691395	2236706	2238058	1688362	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7273"	"Block598"	2240758	2242755	1683987.5	2241501	2242160	1683914	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7274"	"Block600"	2242786	2254028	1677337	2243048	2244295	1682073	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7275"	"Block600"	2242786	2254028	1677337	2244295	2247417	1679888	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7276"	"Block600"	2242786	2254028	1677337	2247418	2250495	1676788	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7277"	"Block600"	2242786	2254028	1677337	2250496	2251911	1674541	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7278"	"Block600"	2242786	2254028	1677337	2251908	2253311	1673135	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7279"	"Block601"	2254065	2254586	1671418.5	2254221	2254553	1671357	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7280"	"Block602"	2254608	2256232	1670324	2254700	2256061	1670364	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7281"	"Block604"	2257015	2257510	1668481.5	2257021	2257338	1668565	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7282"	"Block606"	2257642	2259201	1667322.5	2257744	2258643	1667551	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7283"	"Block607"	2260463	2262393	1664316	2260865	2261905	1664359	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7284"	"Block608"	2262394	2266409	1661342.5	2263312	2263596	1662290	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7285"	"Block608"	2262394	2266409	1661342.5	2263627	2264079	1661891	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7286"	"Block608"	2262394	2266409	1661342.5	2265380	2266234	1659937	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7287"	"Block610"	2266495	2267849	1658572	2266542	2267594	1658676	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7288"	"Block611"	2267850	2287085	1648276.5	2267851	2269128	1657255	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7289"	"Block611"	2267850	2287085	1648276.5	2269125	2270129	1656117	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7290"	"Block611"	2267850	2287085	1648276.5	2270126	2271091	1655136	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7291"	"Block611"	2267850	2287085	1648276.5	2271065	2271811	1654306	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7292"	"Block611"	2267850	2287085	1648276.5	2271863	2272681	1653472	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7293"	"Block611"	2267850	2287085	1648276.5	2272746	2273546	1652598	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7294"	"Block611"	2267850	2287085	1648276.5	2273543	2274331	1651807	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7295"	"Block611"	2267850	2287085	1648276.5	2274554	2274826	1651054	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7296"	"Block611"	2267850	2287085	1648276.5	2274947	2275771	1650385	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7297"	"Block611"	2267850	2287085	1648276.5	2275990	2276328	1649585	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7298"	"Block611"	2267850	2287085	1648276.5	2277460	2279940	1647044	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7299"	"Block611"	2267850	2287085	1648276.5	2279956	2280630	1645451	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7300"	"Block611"	2267850	2287085	1648276.5	2280710	2281252	1644763	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7301"	"Block611"	2267850	2287085	1648276.5	2281545	2281826	1644059	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7302"	"Block611"	2267850	2287085	1648276.5	2282089	2283198	1643101	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7303"	"Block611"	2267850	2287085	1648276.5	2283330	2285363	1641398	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7304"	"Block612"	2287493	2293176	1635409.5	2289309	2292941	1634619	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7305"	"Block614"	2293336	2298410	1629871	2293626	2294714	1631574	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7306"	"Block614"	2293336	2298410	1629871	2294725	2297004	1629880	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7307"	"Block614"	2293336	2298410	1629871	2296997	2298133	1628179	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7308"	"Block615"	2298424	2308690	1622187	2300255	2300716	1625259	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7309"	"Block615"	2298424	2308690	1622187	2300756	2301226	1624753	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7310"	"Block615"	2298424	2308690	1622187	2301273	2301992	1624112	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7311"	"Block615"	2298424	2308690	1622187	2301989	2303674	1622913	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7312"	"Block615"	2298424	2308690	1622187	2303896	2304627	1621483	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7313"	"Block615"	2298424	2308690	1622187	2304687	2304794	1621004	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7314"	"Block615"	2298424	2308690	1622187	2304775	2305506	1620604	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7315"	"Block615"	2298424	2308690	1622187	2305511	2306437	1619770	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7316"	"Block615"	2298424	2308690	1622187	2306430	2307587	1618736	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7317"	"Block615"	2298424	2308690	1622187	2307594	2308511	1617692	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7318"	"Block616"	2308727	2312959	1614901	2311215	2312930	1613672	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7319"	"Block617"	2312967	2315489	1611516	2312968	2313900	1612310	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7320"	"Block617"	2312967	2315489	1611516	2314074	2314661	1611377	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7321"	"Block617"	2312967	2315489	1611516	2314831	2315409	1610624	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7322"	"Block618"	2315507	2318096	1608942.5	2315539	2316300	1609825	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7323"	"Block618"	2315507	2318096	1608942.5	2316353	2317878	1608629	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7324"	"Block619"	2318477	2325655	1603678	2319654	2320052	1605891	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7325"	"Block619"	2318477	2325655	1603678	2320049	2320744	1605348	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7326"	"Block619"	2318477	2325655	1603678	2320874	2321758	1604428	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7327"	"Block619"	2318477	2325655	1603678	2321908	2322627	1603477	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7328"	"Block619"	2318477	2325655	1603678	2322630	2322869	1602995	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7329"	"Block619"	2318477	2325655	1603678	2323063	2324301	1602062	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7330"	"Block619"	2318477	2325655	1603678	2324295	2325530	1600832	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7331"	"Block621"	2325721	2327436	1599165.5	2325773	2326783	1599466	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7332"	"Block622"	2327445	2335877	1594083	2328361	2329359	1596884	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7333"	"Block622"	2327445	2335877	1594083	2329639	2330679	1595585	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7334"	"Block622"	2327445	2335877	1594083	2330821	2331978	1594345	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7335"	"Block622"	2327445	2335877	1594083	2331995	2332663	1593415	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7336"	"Block622"	2327445	2335877	1594083	2332921	2333757	1592405	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7337"	"Block622"	2327445	2335877	1594083	2333789	2335780	1590960	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7338"	"Block623"	2335880	2340707	1587450.5	2336074	2337543	1588936	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7339"	"Block623"	2335880	2340707	1587450.5	2337748	2338629	1587556	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7340"	"Block623"	2335880	2340707	1587450.5	2338728	2339777	1586492	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7341"	"Block624"	2340709	2341821	1584479	2340711	2341799	1584489	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7342"	"Block627"	2343089	2367262	1570568.5	2343256	2344197	1582018	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7343"	"Block627"	2343089	2367262	1570568.5	2344327	2345025	1581068	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7344"	"Block627"	2343089	2367262	1570568.5	2345096	2346346	1580023	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7345"	"Block627"	2343089	2367262	1570568.5	2346440	2347378	1578835	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7346"	"Block627"	2343089	2367262	1570568.5	2347366	2348307	1577908	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7347"	"Block627"	2343089	2367262	1570568.5	2348730	2350421	1576169	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7348"	"Block627"	2343089	2367262	1570568.5	2350438	2351376	1574837	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7349"	"Block627"	2343089	2367262	1570568.5	2352873	2354054	1572281	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7350"	"Block627"	2343089	2367262	1570568.5	2354051	2354305	1571566	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7351"	"Block627"	2343089	2367262	1570568.5	2354460	2355032	1570998	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7352"	"Block627"	2343089	2367262	1570568.5	2355255	2356721	1569756	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7353"	"Block627"	2343089	2367262	1570568.5	2356839	2357825	1568412	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7354"	"Block627"	2343089	2367262	1570568.5	2357864	2358577	1567524	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7355"	"Block627"	2343089	2367262	1570568.5	2358989	2359555	1566472	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7356"	"Block627"	2343089	2367262	1570568.5	2359736	2361292	1565230	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7357"	"Block627"	2343089	2367262	1570568.5	2361374	2363188	1563463	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7358"	"Block627"	2343089	2367262	1570568.5	2363189	2364283	1562008	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7359"	"Block627"	2343089	2367262	1570568.5	2364283	2365308	1560949	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7360"	"Block627"	2343089	2367262	1570568.5	2365310	2366899	1559640	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7361"	"Block627"	2343089	2367262	1570568.5	2366903	2367247	1558669	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7362"	"Block628"	2367270	2375298	1554460	2367580	2368770	1557569	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7363"	"Block628"	2367270	2375298	1554460	2368798	2369493	1556599	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7364"	"Block628"	2367270	2375298	1554460	2369642	2371402	1555222	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7365"	"Block628"	2367270	2375298	1554460	2371527	2371811	1554075	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7366"	"Block628"	2367270	2375298	1554460	2371950	2372957	1553291	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7367"	"Block628"	2367270	2375298	1554460	2373139	2373366	1552492	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7368"	"Block628"	2367270	2375298	1554460	2375221	2375297	1550485	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7369"	"Block633"	2379123	2380170	1546097.5	2379510	2380157	1545911	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7370"	"Block636"	2380347	2393407	1538867	2380368	2381420	1544850	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7371"	"Block636"	2380347	2393407	1538867	2381417	2381974	1544049	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7372"	"Block636"	2380347	2393407	1538867	2381971	2383914	1542802	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7373"	"Block636"	2380347	2393407	1538867	2383911	2384390	1541594	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7374"	"Block636"	2380347	2393407	1538867	2384387	2384596	1541253	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7375"	"Block636"	2380347	2393407	1538867	2384593	2385330	1540783	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7376"	"Block636"	2380347	2393407	1538867	2385372	2386034	1540041	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7377"	"Block636"	2380347	2393407	1538867	2386031	2386648	1539405	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7378"	"Block636"	2380347	2393407	1538867	2386667	2387269	1538776	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7379"	"Block636"	2380347	2393407	1538867	2387279	2387728	1538241	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7380"	"Block636"	2380347	2393407	1538867	2387725	2388588	1537588	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7381"	"Block636"	2380347	2393407	1538867	2388575	2389270	1536822	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7382"	"Block636"	2380347	2393407	1538867	2389277	2391763	1535224	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7383"	"Block636"	2380347	2393407	1538867	2391760	2392023	1533853	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7384"	"Block636"	2380347	2393407	1538867	2392013	2392507	1533484	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7385"	"Block636"	2380347	2393407	1538867	2392915	2393403	1532585	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	1	"block_w_pvalue"	1
"7386"	"Block637"	2394023	2400832	1528316.5	2394118	2395764	1530803	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7387"	"Block637"	2394023	2400832	1528316.5	2395982	2397625	1528941	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
"7388"	"Block637"	2394023	2400832	1528316.5	2397701	2398351	1527718	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12DH"	0	"block_w_pvalue"	1
