Control_rep1,Control_rep2,GSE114917_LP1,GSE114917_LP2,GSE114917_LP3,GSE114917_LP4,GSE40313_1,GSE40313_2,GSE54199_DNA,GSE54199_RNA,GSE60522_1,GSE60522_2,GSE60522_3,Locus_tag,Single_block,block,block_by_end,block_by_start,block_order,diff,end,gbk_end,gbk_gene_id,gbk_locus_tag,gbk_midpoint,gbk_old_locus_tag,gbk_start,gbk_strand,gene_id,inversion,overlaps,raw_exp,replicates,rev_comp,start,strain,taxa
,,,,,,,,,,,,,b0792,True,Block215,Block215,Block215,,,827516,821564,,BW25113_RS04115,821011,,820458,1,ybhR,1.0,,30.0,GSE85914,0,816238,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0793,True,Block215,Block215,Block215,,,827516,822708,,BW25113_RS04120,822141,,821575,1,ybhS,1.0,,28.0,GSE85914,0,816238,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0794,True,Block215,Block215,Block215,,,827516,824437,,BW25113_RS04125,823569,,822701,1,ybhF,1.0,,68.0,GSE85914,0,816238,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0795,True,Block215,Block215,Block215,,,827516,825428,,BW25113_RS04130,824929,,824430,1,ybhG,1.0,,45.0,GSE85914,0,816238,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0796,True,Block215,Block215,Block215,,,827516,826099,,BW25113_RS04135,825763,,825428,1,ybiH,1.0,,65.0,GSE85914,0,816238,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0799,True,Block218,Block218,Block218,,,832896,830676,dinG,BW25113_RS04150,829601,,828526,0,dinG,1.0,,35.0,GSE85914,0,828424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0800,True,Block218,Block218,Block218,,,832896,831666,,BW25113_RS04155,831185,,830704,0,ybiB,1.0,,141.0,GSE85914,0,828424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0801,True,Block218,Block218,Block218,,,832896,832892,,BW25113_RS04160,832349,,831807,0,ybiC,1.0,,404.0,GSE85914,0,828424,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0803,True,Block220,Block220,Block220,,,834697,833912,,BW25113_RS04170,833779,,833646,1,ybiI,1.0,,27.0,GSE85914,0,833169,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0804,True,Block220,Block220,Block220,,,834697,834663,,BW25113_RS04175,834324,,833986,1,ybiX,1.0,,169.0,GSE85914,0,833169,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0806,True,Block221,Block221,Block221,,,841032,837656,,BW25113_RS24995,837454,,837252,1,mcbA,1.0,,73.0,GSE85914,0,834720,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0807,True,Block221,Block221,Block221,,,841032,838714,,BW25113_RS04190,838210,,837707,0,rlmF,1.0,,55.0,GSE85914,0,834720,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0808,True,Block221,Block221,Block221,,,841032,840936,,BW25113_RS04195,839823,,838711,1,ybiO,1.0,,20.0,GSE85914,0,834720,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0809,True,Block224,Block224,Block224,,,844486,841919,glnQ,BW25113_RS04200,841558,,841197,1,glnQ,1.0,,361.0,GSE85914,0,841196,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0810,True,Block224,Block224,Block224,,,844486,842575,,BW25113_RS04205,842245,,841916,1,glnP,1.0,,271.0,GSE85914,0,841196,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0811,True,Block224,Block224,Block224,,,844486,843460,,BW25113_RS04210,843087,,842714,1,glnH,1.0,,3964.0,GSE85914,0,841196,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0812,True,Block224,Block224,Block224,,,844486,844367,,BW25113_RS04220,844115,,843864,1,dps,1.0,,19243.0,GSE85914,0,841196,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0814,True,Block227,Block227,Block227,,,846464,846421,ompX,BW25113_RS04230,846163,,845906,0,ompX,1.0,,5800.0,GSE85914,0,844672,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0815,True,Block228,Block228,Block228,,,853012,848053,,BW25113_RS04235,847261,,846470,1,ybiP,1.0,,8.0,GSE85914,0,846467,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0817,True,Block228,Block228,Block228,,,853012,849106,,BW25113_RS04245,848872,,848639,0,mntR,1.0,,23.0,GSE85914,0,846467,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0818,True,Block228,Block228,Block228,,,853012,850221,,BW25113_RS04250,849662,,849103,0,ybiR,1.0,,4.0,GSE85914,0,846467,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0819,True,Block228,Block228,Block228,,,853012,851200,,BW25113_RS04255,850740,,850280,1,ldtB,1.0,,120.0,GSE85914,0,846467,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0820,True,Block228,Block228,Block228,,,853012,853011,,BW25113_RS04260,852215,,851419,0,ybiT,1.0,,63.0,GSE85914,0,846467,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0823,True,Block230,Block230,Block230,,,868381,858062,,BW25113_RS04275,856846,,855630,1,ybiW,1.0,,4.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0824,True,Block230,Block230,Block230,,,868381,858967,,BW25113_RS04280,858517,,858068,1,ybiY,1.0,,1.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0825,True,Block230,Block230,Block230,,,868381,859760,,BW25113_RS04285,859429,,859098,0,fsaA,1.0,,5.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0826,True,Block230,Block230,Block230,,,868381,860585,,BW25113_RS04290,860210,,859836,1,moeB,1.0,,31.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0827,True,Block230,Block230,Block230,,,868381,861820,,BW25113_RS04295,861202,,860585,1,moeA,1.0,,61.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0828,True,Block230,Block230,Block230,,,868381,862989,,BW25113_RS04300,862506,,862024,0,iaaA,1.0,,266.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0829,True,Block230,Block230,Block230,,,868381,864847,,BW25113_RS04305,863911,,862976,0,gsiA,1.0,,138.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0830,True,Block230,Block230,Block230,,,868381,866405,,BW25113_RS04310,865636,,864867,0,gsiB,1.0,,46.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0831,True,Block230,Block230,Block230,,,868381,867343,,BW25113_RS04315,866883,,866423,0,gsiC,1.0,,7.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0832,True,Block230,Block230,Block230,,,868381,868257,,BW25113_RS04320,867801,,867346,0,gsiD,1.0,,14.0,GSE85914,0,854693,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0833,True,Block231,Block231,Block231,,,889019,870783,,BW25113_RS04325,869609,,868435,0,yliE,1.0,,4.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0834,True,Block231,Block231,Block231,,,889019,872119,,BW25113_RS04330,871455,,870791,0,yliF,1.0,,0.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0835,True,Block231,Block231,Block231,,,889019,873491,rimO,BW25113_RS04335,872828,,872166,1,rimO,1.0,,42.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0836,True,Block231,Block231,Block231,,,889019,874087,bssR,BW25113_RS04340,873895,,873704,0,bssR,1.0,,435.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0837,True,Block231,Block231,Block231,,,889019,875313,,BW25113_RS04345,874755,,874198,0,yliI,1.0,,30.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0838,True,Block231,Block231,Block231,,,889019,875936,,BW25113_RS04350,875623,,875310,1,gstB,1.0,,69.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0839,True,Block231,Block231,Block231,,,889019,877385,,BW25113_RS04355,876784,,876183,0,dacC,1.0,,94.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0840,True,Block231,Block231,Block231,,,889019,878190,,BW25113_RS04360,877811,,877432,1,deoR,1.0,,97.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0841,True,Block231,Block231,Block231,,,889019,878844,,BW25113_RS04365,878546,,878248,1,ybjG,1.0,,17.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0842,True,Block231,Block231,Block231,,,889019,880361,,BW25113_RS04370,879745,,879129,0,mdfA,1.0,,17.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0843,True,Block231,Block231,Block231,,,889019,880686,,BW25113_RS04375,880544,,880402,1,ybjH,1.0,,59.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0844,True,Block231,Block231,Block231,,,889019,881587,,BW25113_RS04380,881179,,880772,1,ybjI,1.0,,44.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0845,True,Block231,Block231,Block231,,,889019,882795,,BW25113_RS04385,882191,,881587,1,ybjJ,1.0,,15.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0846,True,Block231,Block231,Block231,,,889019,883415,,BW25113_RS04390,883147,,882879,0,rcdA,1.0,,9.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0847,True,Block231,Block231,Block231,,,889019,885275,,BW25113_RS04395,884432,,883590,1,ybjL,1.0,,92.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0848,True,Block231,Block231,Block231,,,889019,885922,,BW25113_RS04400,885733,,885545,0,ybjM,1.0,,12.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0849,True,Block231,Block231,Block231,,,889019,886209,,BW25113_RS04405,886080,,885952,1,grxA,1.0,,9.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0850,True,Block231,Block231,Block231,,,889019,886656,,BW25113_RS04410,886512,,886369,0,ybjC,1.0,,65.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0851,True,Block231,Block231,Block231,,,889019,887362,,BW25113_RS04415,887001,,886640,0,nfsA,1.0,,52.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0852,True,Block231,Block231,Block231,,,889019,888325,,BW25113_RS04420,887874,,887423,0,rimK,1.0,,8.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0853,True,Block231,Block231,Block231,,,889019,888889,,BW25113_RS04425,888651,,888413,0,ybjN,1.0,,107.0,GSE85914,0,868385,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0854,True,Block232,Block232,Block232,,,891615,890352,,BW25113_RS04435,889796,,889240,0,potF,1.0,,198.0,GSE85914,0,889026,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0855,True,Block232,Block232,Block232,,,891615,891580,potG,BW25113_RS04440,891013,,890447,0,potG,1.0,,55.0,GSE85914,0,889026,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0857,True,Block233,Block233,Block233,,,895091,893385,,BW25113_RS04450,892962,,892540,0,potI,1.0,,15.0,GSE85914,0,891634,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0858,True,Block233,Block233,Block233,,,895091,893933,,BW25113_RS04455,893689,,893445,0,ybjO,1.0,,12.0,GSE85914,0,891634,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0860,True,Block237,Block237,Block237,,,896120,896031,,BW25113_RS04465,895665,,895300,1,artJ,1.0,,389.0,GSE85914,0,895283,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0862,True,Block241,Block241,Block241,,,899646,897706,,BW25113_RS04475,897348,,896990,1,artQ,1.0,,71.0,GSE85914,0,896352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0863,True,Block241,Block241,Block241,,,899646,898444,,BW25113_RS04480,898078,,897713,1,artI,1.0,,80.0,GSE85914,0,896352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0864,True,Block241,Block241,Block241,,,899646,899190,,BW25113_RS04485,898826,,898462,1,artP,1.0,,141.0,GSE85914,0,896352,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0866,True,Block242,Block242,Block242,,,910683,900372,,BW25113_RS04495,900210,,900049,0,ybjQ,1.0,,80.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0867,True,Block242,Block242,Block242,,,910683,901199,,BW25113_RS04500,900784,,900369,0,amiD,1.0,,85.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0868,True,Block242,Block242,Block242,,,910683,902209,,BW25113_RS04505,901702,,901196,1,ybjS,1.0,,23.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0869,True,Block242,Block242,Block242,,,910683,903738,,BW25113_RS04510,903023,,902308,1,ybjT,1.0,,67.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0870,True,Block242,Block242,Block242,,,910683,904750,,BW25113_RS04515,904249,,903749,1,ltaE,1.0,,196.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0871,True,Block242,Block242,Block242,,,910683,906505,,BW25113_RS04520,905646,,904787,1,poxB,1.0,,863.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0872,True,Block242,Block242,Block242,,,910683,907606,,BW25113_RS04525,907122,,906638,1,hcr,1.0,,1.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0873,True,Block242,Block242,Block242,,,910683,909270,,BW25113_RS04530,908444,,907618,1,hcp,1.0,,1.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0874,True,Block242,Block242,Block242,,,910683,910313,,BW25113_RS04535,909863,,909414,1,ybjE,1.0,,26.0,GSE85914,0,899949,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0875,True,Block244,Block244,Block244,,,921123,911503,,BW25113_RS04540,911155,,910808,1,aqpZ,1.0,,2.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0876,True,Block244,Block244,Block244,,,921123,913587,,BW25113_RS04550,912758,,911929,0,ybjD,1.0,,25.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0877,True,Block244,Block244,Block244,,,921123,914576,,BW25113_RS04555,914080,,913584,1,ybjX,1.0,,92.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0878,True,Block244,Block244,Block244,,,921123,915806,,BW25113_RS04560,915248,,914691,0,macA,1.0,,73.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0879,True,Block244,Block244,Block244,,,921123,917749,,BW25113_RS04565,916776,,915803,0,macB,1.0,,18.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0880,True,Block244,Block244,Block244,,,921123,918046,,BW25113_RS04570,917934,,917822,1,cspD,1.0,,57.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0881,True,Block244,Block244,Block244,,,921123,918689,,BW25113_RS04575,918529,,918369,0,clpS,1.0,,486.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0882,True,Block244,Block244,Block244,,,921123,920996,,BW25113_RS04580,919858,,918720,0,clpA,1.0,,1048.0,GSE85914,0,910712,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0884,True,Block245,Block245,Block245,,,927535,921899,,BW25113_RS04590,921790,,921681,1,infA,1.0,,202.0,GSE85914,0,921163,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0885,True,Block245,Block245,Block245,,,927535,922888,,BW25113_RS04595,922536,,922184,1,aat,1.0,,108.0,GSE85914,0,921163,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0886,True,Block245,Block245,Block245,,,927535,924651,,BW25113_RS04600,923790,,922930,1,cydC,1.0,,39.0,GSE85914,0,921163,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0887,True,Block245,Block245,Block245,,,927535,926418,,BW25113_RS04605,925535,,924652,1,cydD,1.0,,20.0,GSE85914,0,921163,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0888,True,Block245,Block245,Block245,,,927535,927506,,BW25113_RS04610,927023,,926541,1,trxB,1.0,,180.0,GSE85914,0,921163,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0891,True,Block249,Block249,Block249,,,940338,933439,lolA,BW25113_RS04625,933133,,932828,0,lolA,1.0,,414.0,GSE85914,0,931121,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0892,True,Block249,Block249,Block249,,,940338,934793,,BW25113_RS04630,934121,,933450,0,rarA,1.0,,128.0,GSE85914,0,931121,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0893,True,Block249,Block249,Block249,,,940338,936176,,BW25113_RS04635,935530,,934884,0,serS,1.0,,796.0,GSE85914,0,931121,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0894,True,Block249,Block249,Block249,,,940338,938859,,BW25113_RS04640,937637,,936415,0,dmsA,1.0,,12.0,GSE85914,0,931121,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0895,True,Block249,Block249,Block249,,,940338,939487,,BW25113_RS04645,939178,,938870,0,dmsB,1.0,,4.0,GSE85914,0,931121,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0897,True,Block250,Block250,Block250,,,941239,941013,,BW25113_RS04655,940700,,940387,1,ycaC,1.0,,1947.0,GSE85914,0,940355,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0898,True,Block251,Block251,Block251,,,942520,942475,,BW25113_RS04660,941901,,941327,0,ycaD,1.0,,22.0,GSE85914,0,941246,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0902,True,Block252,Block252,Block252,,,955447,946536,pflA,BW25113_RS04680,946166,,945796,1,pflA,1.0,,48.0,GSE85914,0,945769,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0903,True,Block252,Block252,Block252,,,955447,949880,,BW25113_RS04685,948304,,946728,1,pflB,1.0,,3204.0,GSE85914,0,945769,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0904,True,Block252,Block252,Block252,,,955447,949880,,BW25113_RS04685,948304,,946728,1,focA,1.0,,1487.0,GSE85914,0,945769,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0905,True,Block252,Block252,Block252,,,955447,952088,,BW25113_RS04695,951208,,950328,1,ycaO,1.0,,34.0,GSE85914,0,945769,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0906,True,Block252,Block252,Block252,,,955447,952910,,BW25113_RS04700,952564,,952218,0,ycaP,1.0,,52.0,GSE85914,0,945769,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0907,True,Block252,Block252,Block252,,,955447,954197,,BW25113_RS04705,953653,,953109,0,serC,1.0,,391.0,GSE85914,0,945769,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0909,True,Block253,Block253,Block253,,,979752,956484,,BW25113_RS04715,956102,,955720,0,ycaL,1.0,,27.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0910,True,Block253,Block253,Block253,,,979752,957340,,BW25113_RS04720,956998,,956657,0,cmk,1.0,,245.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0911,True,Block253,Block253,Block253,,,979752,959124,,BW25113_RS04725,958287,,957451,0,rpsA,1.0,,1034.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0912,True,Block253,Block253,Block253,,,979752,959568,,BW25113_RS04730,959426,,959284,0,ihfB,1.0,,17829.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0913,True,Block253,Block253,Block253,,,979752,962040,,BW25113_RS04735,960908,,959776,0,ycaI,1.0,,9.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0914,True,Block253,Block253,Block253,,,979752,963825,,BW25113_RS04740,962951,,962077,0,msbA,1.0,,55.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0915,True,Block253,Block253,Block253,,,979752,964808,,BW25113_RS04745,964315,,963822,0,lpxK,1.0,,17.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0916,True,Block253,Block253,Block253,,,979752,966077,,BW25113_RS04750,965461,,964845,0,ycaQ,1.0,,11.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0917,True,Block253,Block253,Block253,,,979752,966311,,BW25113_RS04755,966220,,966129,0,ycaR,1.0,,80.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0918,True,Block253,Block253,Block253,,,979752,967054,,BW25113_RS04760,966681,,966308,0,kdsB,1.0,,39.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0919,True,Block253,Block253,Block253,,,979752,968101,,BW25113_RS04765,967654,,967208,0,ycbJ,1.0,,36.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0920,True,Block253,Block253,Block253,,,979752,968857,,BW25113_RS04770,968467,,968078,1,ycbC,1.0,,7.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0921,True,Block253,Block253,Block253,,,979752,969778,,BW25113_RS04775,969385,,968993,0,smtA,1.0,,46.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0922,True,Block253,Block253,Block253,,,979752,971097,,BW25113_RS04780,970436,,969775,0,mukF,1.0,,39.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0923,True,Block253,Block253,Block253,,,979752,971782,,BW25113_RS04785,971430,,971078,0,mukE,1.0,,78.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0924,True,Block253,Block253,Block253,,,979752,976242,,BW25113_RS04790,974012,,971782,0,mukB,1.0,,67.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0925,True,Block253,Block253,Block253,,,979752,978350,,BW25113_RS04795,977426,,976503,0,ldtD,1.0,,467.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0926,True,Block253,Block253,Block253,,,979752,979079,,BW25113_RS04800,978805,,978531,0,ycbK,1.0,,641.0,GSE85914,0,955608,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0928,True,Block256,Block256,Block256,,,988670,981165,,BW25113_RS04810,980570,,979975,1,aspC,1.0,,363.0,GSE85914,0,979972,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0929,True,Block256,Block256,Block256,,,988670,982438,,BW25113_RS04820,981894,,981350,1,ompF,1.0,,4095.0,GSE85914,0,979972,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0930,True,Block256,Block256,Block256,,,988670,984441,,BW25113_RS04825,983741,,983041,1,asnS,1.0,,127.0,GSE85914,0,979972,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0931,True,Block256,Block256,Block256,,,988670,985812,,BW25113_RS04830,985211,,984610,1,pncB,1.0,,99.0,GSE85914,0,979972,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0936,True,Block258,Block258,Block258,,,993029,992400,,BW25113_RS04855,991920,,991441,1,ssuA,1.0,,2.0,GSE85914,0,990314,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0937,True,Block258,Block258,Block258,,,993029,992968,,BW25113_RS04860,992680,,992393,1,ssuE,1.0,,1.0,GSE85914,0,990314,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0945,True,Block260,Block260,Block260,,,1003137,1001234,,BW25113_RS04900,1000729,,1000224,0,pyrD,1.0,,126.0,GSE85914,0,1000142,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0946,True,Block260,Block260,Block260,,,1003137,1001950,,BW25113_RS04905,1001679,,1001408,0,zapC,1.0,,87.0,GSE85914,0,1000142,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0947,True,Block260,Block260,Block260,,,1003137,1003056,,BW25113_RS04910,1002501,,1001947,1,ycbX,1.0,,148.0,GSE85914,0,1000142,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0948,True,Block262,Block262,Block262,,,1014423,1005408,,BW25113_RS04915,1004354,,1003300,0,rlmL,1.0,,73.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0949,True,Block262,Block262,Block262,,,1014423,1007327,,BW25113_RS04920,1006373,,1005420,0,uup,1.0,,94.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0950,True,Block262,Block262,Block262,,,1014423,1008710,,BW25113_RS04925,1008083,,1007457,0,pqiA,1.0,,14.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0951,True,Block262,Block262,Block262,,,1014423,1010355,,BW25113_RS04930,1009535,,1008715,0,pqiB,1.0,,24.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0952,True,Block262,Block262,Block262,,,1014423,1010915,,BW25113_RS04935,1010633,,1010352,0,pqiC,1.0,,18.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0953,True,Block262,Block262,Block262,,,1014423,1011338,,BW25113_RS04940,1011254,,1011171,0,rmf,1.0,,131.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0954,True,Block262,Block262,Block262,,,1014423,1011926,,BW25113_RS04945,1011667,,1011408,1,fabA,1.0,,71.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0955,True,Block262,Block262,Block262,,,1014423,1013755,,BW25113_RS04950,1012875,,1011995,1,ycbZ,1.0,,98.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0956,True,Block262,Block262,Block262,,,1014423,1014393,,BW25113_RS04955,1014167,,1013941,0,matP,1.0,,34.0,GSE85914,0,1003297,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0958,True,Block264,Block264,Block264,,,1026127,1016375,,BW25113_RS04970,1016120,,1015866,1,sulA,1.0,,116.0,GSE85914,0,1015150,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0959,True,Block264,Block264,Block264,,,1026127,1017223,,BW25113_RS04975,1016908,,1016594,0,sxy,1.0,,12.0,GSE85914,0,1015150,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0960,True,Block264,Block264,Block264,,,1026127,1019339,,BW25113_RS04980,1018262,,1017186,1,yccS,1.0,,65.0,GSE85914,0,1015150,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0961,True,Block264,Block264,Block264,,,1026127,1019804,,BW25113_RS04985,1019581,,1019358,1,yccF,1.0,,20.0,GSE85914,0,1015150,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0962,True,Block264,Block264,Block264,,,1026127,1021981,helD,BW25113_RS04990,1020954,,1019927,0,helD,1.0,,47.0,GSE85914,0,1015150,BW25113,NZ_CP009273
,,,,,,,,,,,,,b0963,True,Block264,Block264,Block264,,,1026127,1022471,,BW25113_RS04995,1022242,,1022013,1,mgsA,1.0,,393.0,GSE85914,0,1015150,BW25113,NZ_CP009273
