qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end	A_alt_name	B_alt_name
tr|A0A0H2V8A8|A0A0H2V8A8_ECOL6	sp|P76339|HPRS_ECOLI	yedV	hprS		2038930.0		2040289.0	c2386	b1968
tr|A0A0H2V4W4|A0A0H2V4W4_ECOL6	sp|P77717|YBAY_ECOLI	ybaY	ybaY					c0572	b0453
tr|A0A0H2VAV0|A0A0H2VAV0_ECOL6	sp|P76552|EUTH_ECOLI	eutH	eutH	2837638.0	2565536.0	2838865.0	2566763.0	c2977	b2452
tr|A0A0H2V8X0|A0A0H2V8X0_ECOL6	sp|P76389|YEGH_ECOLI	yegH	yegH					c2590	b2063
tr|A0A0H2VB93|A0A0H2VB93_ECOL6	sp|P30852|SMF_ECOLI	smf	smf					c4046	b4473
tr|A0A0H2V7S4|A0A0H2V7S4_ECOL6	sp|P76221|YDJZ_ECOLI	ydjZ	ydjZ					c2153	b1752
tr|A0A0H2V726|A0A0H2V726_ECOL6	sp|P77364|GLXK2_ECOLI	ybbZ	glxK		541111.0		542257.0	c0628	b0514
tr|A0A0H2VBX0|A0A0H2VBX0_ECOL6	sp|P52044|YGFI_ECOLI	ygfI	ygfI					c3499	b2921
tr|A0A0H2VC89|A0A0H2VC89_ECOL6	sp|P37677|LYXK_ECOLI	lyxK	lyx	4185559.0		4187056.0		c4403	b3580
tr|A0A0H2VC64|A0A0H2VC64_ECOL6	sp|P23847|DPPA_ECOLI	dppA	dppA	4145301.0	3932709.0	4146909.0	3934317.0	c4361	b3544
tr|A0A0H2V770|A0A0H2V770_ECOL6	sp|P15047|ENTA_ECOLI	entA	entA					c0683	b0596
tr|A0A0H2VCU8|A0A0H2VCU8_ECOL6	sp|P25736|END1_ECOLI	endA	endA	3386301.0	3089002.0	3387009.0	3089710.0	c3531	b2945
tr|A0A0H2V8T5|A0A0H2V8T5_ECOL6	sp|P0CE44|UIDB_ECOLI	uidB	uidB	1853403.0	1694603.0	1854777.0	1695977.0	c2008	b1616
tr|A0A0H2VBJ1|A0A0H2VBJ1_ECOL6	sp|P02918|PBPA_ECOLI	mrcA	mrcA	3948923.0	4114992.0	3951476.0	4117545.0	c4166	b3396
tr|A0A0H2VDK9|A0A0H2VDK9_ECOL6	sp|P15029|FECD_ECOLI	c3773	fecD		4516137.0		4517094.0		b4288
tr|A0A0H2V7V7|A0A0H2V7V7_ECOL6	sp|P21369|PNCA_ECOLI	ydjB	pncA					c2172	b1768
tr|A0A0H2VCG4|A0A0H2VCG4_ECOL6	sp|P0AGC0|UHPT_ECOLI	uhpT	uhpT	4350570.0	3793247.0	4351962.0	3794639.0	c4590	b3666
tr|A0A0H2V9E6|A0A0H2V9E6_ECOL6	sp|P77218|EUTD_ECOLI	eutI	eutD					c2983	b2458
tr|A0A0H2V4Y4|A0A0H2V4Y4_ECOL6	sp|P77400|YBAT_ECOLI	ybaT	ybaT					c0606	b0486
tr|A0A0H2VF53|A0A0H2VF53_ECOL6	sp|P08142|ILVB_ECOLI	ilvB	ilvB	4357280.0	3787630.0	4358969.0	3789319.0	c4596	b3671
tr|A0A0H2VAI8|A0A0H2VAI8_ECOL6	sp|P0DMC9|RCSA_ECOLI	rcsA	rcsA	2175736.0	2026104.0	2176360.0	2026728.0	c2369	b1951
tr|A0A0H2VB59|A0A0H2VB59_ECOL6	sp|P16926|MREC_ECOLI	mreC	mreC	3822073.0	3398729.0	3823177.0	3399833.0	c4005	b3250
tr|A0A0H2V4Q8|A0A0H2V4Q8_ECOL6	sp|P0AFY6|SBMA_ECOLI	sbmA	sbmA	470683.0	395862.0	471904.0	397083.0	c0482	b0377
tr|A0A0H2VDL9|A0A0H2VDL9_ECOL6	sp|P39298|YJFP_ECOLI	yjfP	yjfP	5025019.0	4421631.0	5025769.0	4422381.0	c5278	b4190
tr|A0A0H2VD43|A0A0H2VD43_ECOL6	sp|P45799|NUDE_ECOLI	yrfE	nudE		4114266.0		4114827.0	c4167	b3397
tr|A0A0H2V5M5|A0A0H2V5M5_ECOL6	sp|P77425|ALLC_ECOLI	ylbB	allC		543280.0		544516.0	c0630	b0516
tr|A0A0H2VE35|A0A0H2VE35_ECOL6	sp|P0A9I8|NIRD_ECOLI	nirD	nirD	3927938.0	4143538.0	3928265.0	4143865.0	c4142	b3366
tr|A0A0H2V7I2|A0A0H2V7I2_ECOL6	sp|P77156|YDCU_ECOLI	ydcU	ydcU					c1866	b1442
tr|A0A0H2V7T7|A0A0H2V7T7_ECOL6	sp|P75826|LYSO_ECOLI	ybjE	lysO		914379.0		915279.0	c1007	b0874
tr|A0A0H2VA02|A0A0H2VA02_ECOL6	sp|P0AEV4|HYCA_ECOLI	hycA	hycA	3130665.0	2848629.0	3131127.0	2849091.0	c3285	b2725
tr|A0A0H2VCT0|A0A0H2VCT0_ECOL6	sp|P42640|YHBX_ECOLI	yhbX	yhbX					c3930	b3173
tr|A0A0H2VBG2|A0A0H2VBG2_ECOL6	sp|P45527|UBIU_ECOLI	yhbU	ubiU					c3911	b3158
tr|A0A0H2VEI6|A0A0H2VEI6_ECOL6	sp|P37652|BCSB_ECOLI	yhjN	bcsB		3947807.0		3950147.0	c4344	b3532
tr|A0A0H2V9G9|A0A0H2V9G9_ECOL6	sp|P52645|YDBH_ECOLI	ydbH	ydbH					c1828	b1381
tr|A0A0H2V5E9|A0A0H2V5E9_ECOL6	sp|P0AF01|MODB_ECOLI	modB	modB	817439.0	796283.0	818129.0	796973.0	c0841	b0764
tr|A0A0H2VAC1|A0A0H2VAC1_ECOL6	sp|P07017|MCP2_ECOLI	tar	tar	2120482.0	1972743.0	2122144.0	1974405.0	c2301	b1886
tr|A0A0H2VDB8|A0A0H2VDB8_ECOL6	sp|P06715|GSHR_ECOLI	gor	gor					c4299	b3500
tr|A0A0H2VB50|A0A0H2VB50_ECOL6	sp|P42598|YGJQ_ECOLI	ygjQ	ygjQ					c3844	b3086
tr|A0A0H2V7I3|A0A0H2V7I3_ECOL6	sp|P77376|YDGJ_ECOLI	ydgJ	ydgJ					c2016	b1624
tr|A0A0H2VCV0|A0A0H2VCV0_ECOL6	sp|P09831|GLTB_ECOLI	gltB	gltB	3788216.0	3354579.0	3792677.0	3359040.0	c3973	b3212
tr|A0A0H2VDK5|A0A0H2VDK5_ECOL6	sp|P26365|AMIB_ECOLI	amiB	amiB	5004230.0	4400744.0	5005562.0	4402082.0	c5253	b4169
tr|A0A0H2V7R4|A0A0H2V7R4_ECOL6	sp|P00946|MANA_ECOLI	manA	manA	1849270.0	1690289.0	1850446.0	1691465.0	c2005	b1613
tr|A0A0H2VDS0|A0A0H2VDS0_ECOL6	sp|P36673|TRER_ECOLI	treR	treR	5083372.0	4470978.0	5084320.0	4471926.0	c5340	b4241
tr|A0A0H2VE51|A0A0H2VE51_ECOL6	sp|P11989|BGLG_ECOLI	bglG	bglG	4406855.0	3730113.0	4407692.0	3730950.0	c4646	b3723
tr|A0A0H2VEH4|A0A0H2VEH4_ECOL6	sp|P0AG78|SUBI_ECOLI	sbp	sbp	4628491.0	3526857.0	4629481.0	3527847.0	c4869	b3917
tr|A0A0H2VDE7|A0A0H2VDE7_ECOL6	sp|P00811|AMPC_ECOLI	ampC	ampC					c5238	b4150
tr|A0A0H2VA87|A0A0H2VA87_ECOL6	sp|Q46909|YGCS_ECOLI	ygcS	ygcS					c3330	b2771
tr|A0A0H2VB92|A0A0H2VB92_ECOL6	sp|P33030|YEIR_ECOLI	yeiR	yeiR	2558363.0	2271162.0	2559350.0	2272149.0	c2710	b2173
tr|A0A0H2VBW1|A0A0H2VBW1_ECOL6	sp|P37673|YIAL_ECOLI	yiaL	yiaL					c4397	b3576
tr|A0A0H2V7F9|A0A0H2V7F9_ECOL6	sp|P31060|MODF_ECOLI	modF	modF	813893.0	792737.0	815366.0	794210.0	c0836	b0760
tr|A0A0H2VA79|A0A0H2VA79_ECOL6	sp|P69831|PTKC_ECOLI	gatC	gatC					c2617	b2092
tr|A0A0H2V4S8|A0A0H2V4S8_ECOL6	sp|P37025|THPR_ECOLI	yadP	thpR		161500.0		162031.0	c0180	b0147
tr|A0A0H2V649|A0A0H2V649_ECOL6	sp|P0ACU0|CECR_ECOLI	ybiH	cecR		830393.0		831065.0	c0879	b0796
tr|A0A0H2V6V7|A0A0H2V6V7_ECOL6	sp|P0A9J4|PANE_ECOLI	apbA	panE		442827.0		443739.0	c0536	b0425
tr|A0A0H2V463|A0A0H2V463_ECOL6	sp|P31666|YADE_ECOLI	yadE	yadE					c0159	b0130
tr|A0A0H2VCY0|A0A0H2VCY0_ECOL6	sp|P0ACT2|ENVR_ECOLI	envR	envR					c4030	b3264
tr|A0A0H2V4N7|A0A0H2V4N7_ECOL6	sp|P25524|CODA_ECOLI	codA	codA	445537.0	355394.0	446821.0	356678.0	c0456	b0337
tr|A0A0H2V4K7|A0A0H2V4K7_ECOL6	sp|Q47147|YAFJ_ECOLI	yafJ	yafJ					c0373	b0223
tr|A0A0H2V4Q7|A0A0H2V4Q7_ECOL6	sp|P77243|PRPD_ECOLI	prpD	prpD	440586.0	350438.0	442038.0	351890.0	c0453	b0334
tr|A0A0H2VFR7|A0A0H2VFR7_ECOL6	sp|P0AF50|YJBR_ECOLI	yjbR	yjbR					c5047	b4057
tr|A0A0H2VBZ1|A0A0H2VBZ1_ECOL6	sp|P52062|HEMW_ECOLI	yggW	hemW		3095922.0		3097059.0	c3541	b2955
tr|A0A0H2VCU5|A0A0H2VCU5_ECOL6	sp|P64610|YRBL_ECOLI	yrbL	yrbL	3781943.0	3348306.0	3782576.0	3348939.0	c3967	b3207
tr|A0A0H2V9G7|A0A0H2V9G7_ECOL6	sp|P27238|YFED_ECOLI	yfeD	yfeD					c2935	b2399
tr|A0A0H2VA29|A0A0H2VA29_ECOL6	sp|P27303|EMRA_ECOLI	emrA	emrA	3091973.0	2810082.0	3093146.0	2811255.0	c3238	b2685
tr|A0A0H2VC06|A0A0H2VC06_ECOL6	sp|P37686|ADH2_ECOLI	yiaY	yiaY	4192374.0	3882587.0	4193526.0	3883739.0	c4410	b3589
tr|A0A0H2VDS9|A0A0H2VDS9_ECOL6	sp|P39343|IDNR_ECOLI	idnR	idnR	5109074.0	4494820.0	5110073.0	4495819.0	c5365	b4264
tr|A0A0H2V9C6|A0A0H2V9C6_ECOL6	sp|P76561|YPFH_ECOLI	ypfH	ypfH	2863808.0	2591727.0	2864507.0	2592426.0	c3001	b2473
tr|A0A0H2V9J8|A0A0H2V9J8_ECOL6	sp|P37127|AEGA_ECOLI	yffG	aegA		2582201.0		2584181.0	c2995	b2468
tr|A0A0H2VBD7|A0A0H2VBD7_ECOL6	sp|P14175|PROV_ECOLI	proV	proV	3085354.0	2803470.0	3086557.0	2804673.0	c3230	b2677
tr|A0A0H2V836|A0A0H2V836_ECOL6	sp|P0AE26|ARAH_ECOLI	araH	araH	2131229.0	1984690.0	2132216.0	1985677.0	c2312	b4460
tr|A0A0H2V8T0|A0A0H2V8T0_ECOL6	sp|P33013|DACD_ECOLI	dacD	dacD	2370884.0	2083517.0	2372051.0	2084684.0	c2538	b2010
tr|A0A0H2V944|A0A0H2V944_ECOL6	sp|P00370|DHE4_ECOLI	gdhA	gdhA	1996214.0	1844084.0	1997558.0	1845428.0	c2162	b1761
tr|A0A0H2V7K6|A0A0H2V7K6_ECOL6	sp|P0AFU8|RISA_ECOLI	ribE	ribC	1898738.0		1899380.0		c2056	b1662
tr|A0A0H2VDJ3|A0A0H2VDJ3_ECOL6	sp|P16686|PHNH_ECOLI	phnH	phnH	4879702.0	4325340.0	4880287.0	4325925.0	c5106	b4100
tr|A0A0H2VE75|A0A0H2VE75_ECOL6	sp|P27830|RMLB2_ECOLI	rffG	rffG	4472685.0	3663091.0	4473753.0	3664159.0	c4708	b3788
tr|A0A0H2V409|A0A0H2V409_ECOL6	sp|P11880|MURF_ECOLI	murF	murF	98476.0	94649.0	99835.0	96008.0	c0104	b0086
tr|A0A0H2VE44|A0A0H2VE44_ECOL6	sp|P11557|DAMX_ECOLI	damX	damX	3942072.0	4123109.0	3943359.0	4124396.0	c4158	b3388
tr|A0A0H2VFJ3|A0A0H2VFJ3_ECOL6	sp|P08369|CRED_ECOLI	creD	creD	5227953.0	4642857.0	5229306.0	4644210.0	c5487	b4400
tr|A0A0H2V9U4|A0A0H2V9U4_ECOL6	sp|P39176|ERFK_ECOLI	erfK	erfK					c2476	b1990
tr|A0A0H2V480|A0A0H2V480_ECOL6	sp|P0ABG1|CDSA_ECOLI	cdsA	cdsA	205711.0	195676.0	206569.0	196534.0	c0212	b0175
tr|A0A0H2V9L1|A0A0H2V9L1_ECOL6	sp|P07021|YFIB_ECOLI	yfiB	yfiB					c3126	b2605
tr|A0A0H2VB07|A0A0H2VB07_ECOL6	sp|P26647|PLSC_ECOLI	plsC	plsC	3592072.0	3161399.0	3592810.0	3162137.0	c3758	b3018
tr|A0A0H2V940|A0A0H2V940_ECOL6	sp|P0ABP6|DEDA_ECOLI	dedA	dedA					c2862	b2317
tr|A0A0H2VEU0|A0A0H2VEU0_ECOL6	sp|P25742|RFAQ_ECOLI	rfaQ	rfaQ	4238066.0	3832280.0	4239125.0	3833351.0	c4456	b3632
tr|A0A0H2V8B4|A0A0H2V8B4_ECOL6	sp|P52107|CSGC_ECOLI	csgC	csgC	1248460.0	1105201.0	1248793.0	1105534.0	c1307	b1043
tr|A0A0H2VG02|A0A0H2VG02_ECOL6	sp|P52133|YFJR_ECOLI	c5160	yfjR						b2634
tr|A0A0H2V486|A0A0H2V486_ECOL6	sp|P37047|CDAR_ECOLI	yaeG	cdaR		182462.0		183620.0	c0199	b0162
tr|A0A0H2V778|A0A0H2V778_ECOL6	sp|P77795|YDCT_ECOLI	ydcT	ydcT					c1865	b1441
tr|A0A0H2VCC9|A0A0H2VCC9_ECOL6	sp|P04846|NLPA_ECOLI	nlpA	nlpA	4343968.0	3800421.0	4344787.0	3801240.0	c4583	b3661
tr|A0A0H2V5R5|A0A0H2V5R5_ECOL6	sp|P75830|MACA_ECOLI	macA	macA	973362.0	919656.0	974478.0	920772.0	c1014	b0878
tr|A0A0H2V9E5|A0A0H2V9E5_ECOL6	sp|P76044|YCJR_ECOLI	ycjR	ycjR					c1786	b1314
tr|A0A0H2V7Q2|A0A0H2V7Q2_ECOL6	sp|P77559|YNFL_ECOLI	ynfL	ynfL					c1986	b1595
tr|A0A0H2V8L7|A0A0H2V8L7_ECOL6	sp|P71244|WCAM_ECOLI	wcaM	wcaM	2401755.0	2116638.0	2403150.0	2118033.0	c2568	b2043
tr|A0A0H2V6S8|A0A0H2V6S8_ECOL6	sp|P37610|TAUD_ECOLI	tauD	tauD	463086.0	387018.0	463938.0	387870.0	c0476	b0368
tr|A0A0H2V893|A0A0H2V893_ECOL6	sp|P22586|FLIO_ECOLI	fliO	fliO	2173271.0	2023640.0	2173637.0	2024006.0	c2364	b1947
tr|A0A0H2VG66|A0A0H2VG66_ECOL6	sp|P21499|RNR_ECOLI	vacB	rnr		4411333.0		4413775.0	c5263	b4179
tr|A0A0H2V829|A0A0H2V829_ECOL6	sp|P26612|AMY2_ECOLI	amyA	amyA	2155833.0	2008292.0	2157321.0	2009780.0	c2342	b1927
tr|A0A0H2V9W6|A0A0H2V9W6_ECOL6	sp|P37146|RIR4_ECOLI	nrdF	nrdF	3084038.0	2802157.0	3084998.0	2803117.0	c3229	b2676
tr|A0A0H2VCU6|A0A0H2VCU6_ECOL6	sp|P0AG00|WZZE_ECOLI	wzzE	wzzE	4469194.0	3666603.0	4470241.0	3667650.0	c4705	b3785
tr|A0A0H2VDR1|A0A0H2VDR1_ECOL6	sp|P42590|YGJI_ECOLI	ygjI	ygjI					c3836	b3078
tr|A0A0H2VGF3|A0A0H2VGF3_ECOL6	sp|P39342|YJGR_ECOLI	yjgR	yjgR					c5364	b4263
tr|A0A0H2V591|A0A0H2V591_ECOL6	sp|P24252|YBGA_ECOLI	ybgA	ybgA					c0786	b0707
tr|A0A0H2V5A0|A0A0H2V5A0_ECOL6	sp|P0AAV4|PXPB_ECOLI	ybgJ	pxpB		744014.0		744671.0	c0790	b0711
tr|A0A0H2VFK5|A0A0H2VFK5_ECOL6	sp|O32583|THIS_ECOLI	thiS	thiS	4723843.0	3443843.0	4724044.0	3444044.0	c4948	b4407
tr|A0A0H2V964|A0A0H2V964_ECOL6	sp|P77544|YFCF_ECOLI	yfcF	yfcF	2702343.0	2425286.0	2702988.0	2425931.0	c2844	b2301
tr|A0A0H2VBT0|A0A0H2VBT0_ECOL6	sp|P0ADJ3|YHJR_ECOLI	yhjR	yhjR					c4347	b3535
tr|A0A0H2V855|A0A0H2V855_ECOL6	sp|P76272|YEBT_ECOLI	yebT	yebT	2069186.0	1919223.0	2071820.0	1921857.0	c2243	b1834
tr|A0A0H2VFC6|A0A0H2VFC6_ECOL6	sp|P39344|IDNT_ECOLI	idnT	idnT	5110139.0	4495885.0	5111459.0	4497205.0	c5366	b4265
tr|A0A0H2V4V0|A0A0H2V4V0_ECOL6	sp|P0AA97|YAEQ_ECOLI	yaeQ	yaeQ					c0229	b0190
tr|A0A0H2V9I0|A0A0H2V9I0_ECOL6	sp|P76100|YDCK_ECOLI	ydcK	ydcK					c1852	b1428
tr|A0A0H2V865|A0A0H2V865_ECOL6	sp|P06612|TOP1_ECOLI	topA	topA	1575358.0	1332761.0	1577956.0	1335359.0	c1741	b1274
tr|A0A0H2V781|A0A0H2V781_ECOL6	sp|P76092|YNBC_ECOLI	ynbC	ynbC					c1836	b1410
tr|A0A0H2V7C2|A0A0H2V7C2_ECOL6	sp|P76043|YCJQ_ECOLI	ycjQ	ycjQ					c1785	b1313
tr|A0A0H2VC07|A0A0H2VC07_ECOL6	sp|P0AD47|YPHA_ECOLI	yphA	yphA					c3065	b2543
tr|A0A0H2V8Z6|A0A0H2V8Z6_ECOL6	sp|P33344|YEHE_ECOLI	yehE	yehE					c2640	b2112
tr|A0A0H2VF86|A0A0H2VF86_ECOL6	sp|P31475|YIEP_ECOLI	yieP	yieP					c4683	b3755
tr|A0A0H2V7J0|A0A0H2V7J0_ECOL6	sp|P76173|YNFH_ECOLI	ynfH	ynfH					c1981	b1590
tr|A0A0H2V796|A0A0H2V796_ECOL6	sp|P28631|HOLB_ECOLI	holB	holB	1299262.0	1157338.0	1300267.0	1158343.0	c1371	b1099
tr|A0A0H2VA41|A0A0H2VA41_ECOL6	sp|P0A962|ASPG1_ECOLI	ansA	ansA	2008088.0	1852573.0	2009105.0	1853590.0	c2171	b1767
tr|A0A0H2V9Y3|A0A0H2V9Y3_ECOL6	sp|P56580|PTHB_ECOLI	srlE	srlE	3108860.0	2825047.0	3109820.0	2826007.0	c3257	b2703
tr|A0A0H2V4N2|A0A0H2V4N2_ECOL6	sp|P77252|YKGE_ECOLI	ykgE	ykgE					c0422	b0306
tr|A0A0H2VFH7|A0A0H2VFH7_ECOL6	sp|P37342|YJJI_ECOLI	yjjI	yjjI					c5463	b4380
tr|A0A0H2V9J5|A0A0H2V9J5_ECOL6	sp|P52613|FLIJ_ECOLI	fliJ	fliJ	2169713.0	2020082.0	2170157.0	2020526.0	c2359	b1942
tr|A0A0H2VAJ0|A0A0H2VAJ0_ECOL6	sp|P15034|AMPP_ECOLI	pepP	pepP	3349466.0	3052170.0	3350792.0	3053496.0	c3490	b2908
tr|A0A0H2V8A9|A0A0H2V8A9_ECOL6	sp|P52106|CSGD_ECOLI	csgD	csgD	1246044.0	1102786.0	1246695.0	1103437.0	c1302	b1040
tr|A0A0H2V961|A0A0H2V961_ECOL6	sp|P76015|DHAK_ECOLI	ycgT	dhaK		1251344.0		1252415.0	c1658	b1200
tr|A0A0H2V5X7|A0A0H2V5X7_ECOL6	sp|P38684|TORR_ECOLI	torR	torR	1092001.0	1057683.0	1092694.0	1058376.0	c1131	b0995
tr|A0A0H2VBI9|A0A0H2VBI9_ECOL6	sp|Q46891|OTNI_ECOLI	ygbM	otnI					c3300	b2739
tr|A0A0H2VB64|A0A0H2VB64_ECOL6	sp|P24182|ACCC_ECOLI	accC	accC	3829115.0	3405771.0	3830465.0	3407121.0	c4012	b3256
tr|A0A0H2V746|A0A0H2V746_ECOL6	sp|P77503|YCJS_ECOLI	ycjS	ycjS					c1787	b1315
tr|A0A0H2VA57|A0A0H2VA57_ECOL6	sp|P76236|CDGI_ECOLI	yeaI	cdgI					c2190	b1785
tr|A0A0H2V6N4|A0A0H2V6N4_ECOL6	sp|Q47272|YLCG_ECOLI	c1558	ylcG						b4509
tr|A0A0H2VCW7|A0A0H2VCW7_ECOL6	sp|P13009|METH_ECOLI	metH	metH	4752580.0	4227417.0	4756264.0	4231101.0	c4976	b4019
tr|A0A0H2V6C7|A0A0H2V6C7_ECOL6	sp|P75946|YCFL_ECOLI	ycfL	ycfL					c1377	b1104
tr|A0A0H2VD52|A0A0H2VD52_ECOL6	sp|P32720|ALSC_ECOLI	yjcV	alsC		4313166.0		4314147.0	c5092	b4086
tr|A0A0H2VEE7|A0A0H2VEE7_ECOL6	sp|P32135|YIHN_ECOLI	yihN	yihN					c4823	b3874
tr|A0A0H2V4L4|A0A0H2V4L4_ECOL6	sp|P36646|HOFC_ECOLI	hofC	hofC	119660.0	114521.0	120863.0	115724.0	c0125	b0106
tr|A0A0H2VDN4|A0A0H2VDN4_ECOL6	sp|P0AF96|TABA_ECOLI	yjgK	tabA		4479541.0		4479994.0	c5352	b4252
tr|A0A0H2VB58|A0A0H2VB58_ECOL6	sp|P42619|YQJF_ECOLI	yqjF	yqjF					c3859	b3101
tr|A0A0H2VCA0|A0A0H2VCA0_ECOL6	sp|P0ACG1|STPA_ECOLI	stpA	stpA	3076761.0	2796746.0	3077166.0	2797151.0	c3218	b2669
tr|A0A0H2V5N0|A0A0H2V5N0_ECOL6	sp|P75818|YBJP_ECOLI	ybjP	ybjP					c0998	b0865
tr|A0A0H2V9K7|A0A0H2V9K7_ECOL6	sp|P07023|TYRA_ECOLI	tyrA	tyrA	3001647.0	2737603.0	3002769.0	2738725.0	c3121	b2600
tr|A0A0H2V979|A0A0H2V979_ECOL6	sp|P64540|YFCL_ECOLI	yfcL	yfcL					c2871	b2325
tr|A0A0H2V4L2|A0A0H2V4L2_ECOL6	sp|P77212|RCLA_ECOLI	ykgC	rclA					c0420	b0304
tr|A0A0H2V8A4|A0A0H2V8A4_ECOL6	sp|P0AED9|DCM_ECOLI	dcm	dcm	2182667.0	2033035.0	2184086.0	2034454.0	c2380	b1961
tr|A0A0H2V9L2|A0A0H2V9L2_ECOL6	sp|P76584|YPHB_ECOLI	yphB	yphB					c3066	b2544
tr|A0A0H2VCG9|A0A0H2VCG9_ECOL6	sp|P31449|YIDL_ECOLI	yidL	yidL					c4603	b3680
tr|A0A0H2V877|A0A0H2V877_ECOL6	sp|P76318|YEDK_ECOLI	yedK	yedK					c2346	b1931
tr|A0A0H2VBQ0|A0A0H2VBQ0_ECOL6	sp|P0ACR7|YFER_ECOLI	yfeR	yfeR					c2942	b2409
tr|A0A0H2VA52|A0A0H2VA52_ECOL6	sp|P0AGF2|CSDE_ECOLI	ygdK	csdE		2943197.0		2943641.0	c3382	b2811
tr|A0A0H2V852|A0A0H2V852_ECOL6	sp|P0A9Q7|ADHE_ECOLI	adhE	adhE	1540571.0	1297022.0	1543247.0	1299698.0	c1705	b1241
tr|A0A0H2VD14|A0A0H2VD14_ECOL6	sp|P0AFB5|NTRB_ECOLI	glnL	glnL	4580784.0	3580341.0	4581834.0	3581391.0	c4818	b3869
tr|A0A0H2VAQ9|A0A0H2VAQ9_ECOL6	sp|P76521|YFDY_ECOLI	yfdY	yfdY					c2914	b2377
tr|A0A0H2VBI3|A0A0H2VBI3_ECOL6	sp|P55799|PRP2_ECOLI	pphB	pphB	3140916.0	2858415.0	3141573.0	2859072.0	c3295	b2734
tr|A0A0H2V5U7|A0A0H2V5U7_ECOL6	sp|P36566|CMOM_ECOLI	smtA	cmoM		973958.0		974744.0	c1063	b0921
tr|A0A0H2VBS5|A0A0H2VBS5_ECOL6	sp|P45548|PHP_ECOLI	yhfV	php					c4149	b3379
tr|A0A0H2V5A1|A0A0H2V5A1_ECOL6	sp|P07014|SDHB_ECOLI	sdhB	sdhB	784013.0	758110.0	784730.0	758827.0	c0802	b0724
tr|A0A0H2VBF4|A0A0H2VBF4_ECOL6	sp|P77808|CINAL_ECOLI	c2791	yfaY						b2249
tr|A0A0H2V760|A0A0H2V760_ECOL6	sp|P13039|FES_ECOLI	fes	fes	654964.0	611959.0	656167.0	613162.0	c0671	b0585
tr|A0A0H2VBU0|A0A0H2VBU0_ECOL6	sp|P45800|IGAA_ECOLI	yrfF	yrfF					c4169	b3398
tr|A0A0H2VB00|A0A0H2VB00_ECOL6	sp|P42593|FADH_ECOLI	ygjL	fadH		3230320.0		3232339.0	c3839	b3081
tr|A0A0H2V7B8|A0A0H2V7B8_ECOL6	sp|P0C0L2|OSMC_ECOLI	osmC	osmC	1749588.0	1558338.0	1750020.0	1558770.0	c1916	b1482
tr|A0A0H2VAD1|A0A0H2VAD1_ECOL6	sp|P76308|YECR_ECOLI	yecR	yecR					c2319	b1904
tr|A0A0H2VA20|A0A0H2VA20_ECOL6	sp|P32056|GMM_ECOLI	wcaH	gmm		2127879.0		2128359.0	c2577	b2051
tr|A0A0H2VFW1|A0A0H2VFW1_ECOL6	sp|P16685|PHNG_ECOLI	phnG	phnG	4880283.0	4325921.0	4880736.0	4326374.0	c5107	b4101
tr|A0A0H2V9X9|A0A0H2V9X9_ECOL6	sp|P77475|YQAB_ECOLI	yqaB	yqaB	3099532.0	2815592.0	3100099.0	2816159.0	c3247	b2690
tr|A0A0H2V975|A0A0H2V975_ECOL6	sp|P64483|YEAK_ECOLI	yeaK	yeaK	2030806.0	1875287.0	2031310.0	1875791.0	c2192	b1787
tr|A0A0H2VBR4|A0A0H2VBR4_ECOL6	sp|P45537|YHFK_ECOLI	yhfK	yhfK					c4133	b3358
tr|A0A0H2VA25|A0A0H2VA25_ECOL6	sp|P09030|EX3_ECOLI	xthA	xthA	1986272.0	1834141.0	1987079.0	1834948.0	c2150	b1749
tr|A0A0H2V4T2|A0A0H2V4T2_ECOL6	sp|P18200|PGPA_ECOLI	pgpA	pgpA	510641.0	435812.0	511160.0	436331.0	c0529	b0418
tr|A0A0H2VAY2|A0A0H2VAY2_ECOL6	sp|P20083|PARE_ECOLI	parE	parE	3610294.0	3172159.0	3612187.0	3174052.0	c3776	b3030
tr|A0A0H2V8V2|A0A0H2V8V2_ECOL6	sp|P33346|YEHI_ECOLI	yehI	yehI					c2644	b2118
tr|A0A0H2VDS7|A0A0H2VDS7_ECOL6	sp|P32703|YJCE_ECOLI	c5435	yjcE						b4065
tr|A0A0H2V8F0|A0A0H2V8F0_ECOL6	sp|P0ACE7|HINT_ECOLI	ycfF	hinT		1163461.0		1163821.0	c1376	b1103
tr|A0A0H2VE96|A0A0H2VE96_ECOL6	sp|P27844|RARD_ECOLI	rarD	rarD	4507716.0	3632502.0	4508607.0	3633393.0	c4740	b3819
tr|A0A0H2V4T3|A0A0H2V4T3_ECOL6	sp|P13458|SBCC_ECOLI	sbcC	sbcC	486675.0	411830.0	489819.0	414977.0	c0505	b0397
tr|A0A0H2V838|A0A0H2V838_ECOL6	sp|P64488|YEAR_ECOLI	yeaR	yeaR	2036822.0	1881302.0	2037182.0	1881662.0	c2204	b1797
tr|A0A0H2V946|A0A0H2V946_ECOL6	sp|P76001|YCGJ_ECOLI	ycgJ	ycgJ					c1625	b1177
tr|A0A0H2VFJ6|A0A0H2VFJ6_ECOL6	sp|P0CB39|EPTC_ECOLI	yijP	eptC					c4914	b3955
